time,lwe_thickness,hotspot,tp,t2m,Cropland area,Population,EVI,discharge
May 2003,0.8131276569705498,Australia,0.6305418719211823,0.6157635467980296,0.16748768472906403,0.9162561576354682,0.768472906403941,0.7339901477832512
June 2003,999.0,Australia,0.8423645320197044,0.7192118226600985,0.23645320197044334,0.9211822660098522,0.9064039408866995,0.6108374384236454
July 2003,0.7078614623255679,Australia,0.8275862068965517,0.4975369458128079,0.3103448275862069,0.9261083743842364,0.9014778325123153,0.6009852216748769
August 2003,0.8401234353296534,Australia,0.896551724137931,0.22660098522167488,0.39408866995073893,0.9310344827586207,0.9458128078817734,0.7733990147783252
September 2003,0.8869618415836669,Australia,0.17733990147783252,0.13793103448275862,0.4876847290640394,0.9359605911330049,0.9901477832512315,0.8226600985221674
October 2003,0.8990498055158054,Australia,0.270935960591133,0.0049261083743842365,0.6995073891625616,0.9458128078817734,1.0,0.6945812807881774
November 2003,0.7919110656488676,Australia,0.5517241379310345,0.5615763546798029,0.7931034482758621,0.9507389162561577,0.9113300492610837,0.645320197044335
December 2003,0.8677046328983624,Australia,0.9113300492610837,0.8669950738916257,0.8669950738916257,0.9556650246305419,0.7389162561576355,0.7487684729064037
January 2004,0.8662297963841974,Australia,0.3694581280788177,0.029556650246305417,0.8472906403940886,0.9605911330049262,0.729064039408867,0.6699507389162561
February 2004,0.6847214329706581,Australia,0.29556650246305405,0.7339901477832512,0.8275862068965517,0.8916256157635487,0.6600985221674877,0.7635467980295566
March 2004,0.6011670452817376,Australia,0.21674876847290642,0.46798029556650245,0.8177339901477833,0.8866995073891626,0.4827586206896552,0.6847290640394089
April 2004,0.39347289361103416,Australia,0.458128078817734,0.6699507389162561,0.7980295566502463,0.8817733990147784,0.41379310344827586,0.7536945812807881
May 2004,0.452743169690667,Australia,0.4187192118226601,0.19211822660098524,0.7733990147783252,0.8768472906403941,0.1625615763546798,0.5270935960591133
June 2004,0.6450030185950337,Australia,0.916256157635468,0.4827586206896552,0.7586206896551724,0.8669950738916257,0.16748768472906403,0.6502463054187192
July 2004,0.4041696424082386,Australia,0.4876847290640394,0.39901477832512317,0.7389162561576355,0.8374384236453202,0.21674876847290642,0.5073891625615763
August 2004,0.4649034800970934,Australia,0.645320197044335,0.5320197044334976,0.7093596059113301,0.8078817733990148,0.2955665024630542,0.3694581280788177
September 2004,0.6358876386143628,Australia,0.3054187192118227,0.39408866995073893,0.6650246305418719,0.729064039408867,0.8374384236453202,0.5763546798029557
October 2004,0.5662114070753936,Australia,0.034482758620689655,0.6995073891625616,0.5911330049261083,0.7093596059113301,0.7586206896551724,0.43349753694581283
November 2004,0.5355529900039994,Australia,0.9556650246305419,0.24630541871921183,0.541871921182266,0.6847290640394089,0.6502463054187192,0.7389162561576355
December 2004,0.7438448115835435,Australia,0.8522167487684729,0.21674876847290642,0.49261083743842365,0.6600985221674877,0.7832512315270936,0.7881773399014779
January 2005,0.7505613704066096,Australia,0.5467980295566502,0.270935960591133,0.5073891625615761,0.6502463054187192,0.7733990147783252,0.8719211822660099
February 2005,0.7565032155664709,Australia,0.9950738916256158,0.0,0.5172413793103449,0.6403940886699507,0.8817733990147784,0.896551724137931
March 2005,0.5714285714285714,Australia,0.30049261083743845,0.06403940886699508,0.5221674876847291,0.6305418719211823,0.812807881773399,0.5320197044334976
April 2005,0.6953052545679929,Australia,0.2660098522167488,0.9704433497536946,0.5369458128078818,0.6206896551724138,0.5862068965517242,0.4039408866995074
May 2005,0.5275248829489418,Australia,0.11822660098522167,0.625615763546798,0.5517241379310345,0.6108374384236454,0.17733990147783252,0.3251231527093596
June 2005,0.6086712424002069,Australia,0.9408866995073886,0.7881773399014779,0.5566502463054187,0.6009852216748763,0.024630541871921183,0.47783251231527096
July 2005,0.8125577784482911,Australia,0.5960591133004927,0.729064039408867,0.5714285714285714,0.5911330049261074,0.034482758620689655,0.6995073891625616
August 2005,0.720943190988858,Australia,0.8571428571428572,0.5812807881773409,0.5862068965517242,0.5763546798029557,0.22660098522167488,0.812807881773399
September 2005,0.7612444207740575,Australia,0.35960591133004927,0.45320197044334976,0.6108374384236454,0.5615763546798029,0.8620689655172414,0.674876847290641
October 2005,0.7977185466585259,Australia,0.6403940886699507,0.45812807881773426,0.6206896551724138,0.5517241379310345,0.9408866995073891,0.8374384236453202
November 2005,0.8222339504964326,Australia,0.6699507389162561,0.5862068965517233,0.6403940886699507,0.541871921182266,0.9211822660098522,0.9064039408866995
