,+5% population,+0.5K temperature,+5% precipitation,+5% EVI,+5% LWE thickness,+5% discharge,Model,Hotspot
19,0.5820128985953456,0.6598138452706095,0.6761739896437168,0.6995502833837804,0.6771290527220699,0.6847569842454682,0.6773095312807361,Nile
20,0.5680992919581207,0.6444922335719647,0.6611963857661061,0.688218896937973,0.6634919915510153,0.6700755696738321,0.6636360161651151,Nile
21,0.526413635865544,0.6021471634597788,0.6205056457356473,0.6484387902536055,0.6220468095408824,0.6271117723608021,0.622161743356954,Nile
22,0.5544248231312412,0.6298965777727101,0.6430531862973883,0.6794521898718215,0.6502580832799645,0.6550161864527811,0.6503498022000902,Nile
23,0.6070085645462391,0.6837800172416786,0.6971988663863925,0.7307319390752085,0.703012365909121,0.7074121647706793,0.7030855589918582,Nile
24,0.6334054178171689,0.7089588553960509,0.7239683368789428,0.7565558175295866,0.729545244436786,0.7350692528389845,0.7296036536216439,Nile
25,0.6261216485224508,0.7007160348753989,0.7175443825058424,0.746167569658164,0.7223812545377397,0.7337921899087503,0.72242786594893,Nile
26,0.614239948309288,0.6904485707393588,0.7063846764452055,0.733417187773608,0.7105947108845312,0.729899708163435,0.7106319074942502,Nile
27,0.6370943305081427,0.7129352215643343,0.7299630945554383,0.7526101147512114,0.7335305179698823,0.7509714640123486,0.7335602014259128,Nile
28,0.6302713720341142,0.7065960610502438,0.7229595326890679,0.7430228322970316,0.7267843099217934,0.7611332794943875,0.726807997767771,Nile
29,0.6268186283233851,0.7037259263753327,0.7192942649685155,0.7396775714883141,0.7233918420537612,0.7731285029255747,0.7234107453124142,Nile
30,0.6499461555908804,0.7279041979609338,0.7429077376197553,0.763396981687318,0.7465796024903931,0.788631889869342,0.7465946875761388,Nile
31,0.6737164196898984,0.7523511483859724,0.7674027173742927,0.789426235976528,0.7703966014124646,0.8057094170436407,0.7704086395385956,Nile
32,0.6903130942811547,0.768024531089709,0.7831424766563394,0.8066222247673811,0.7870347257931423,0.8173655410905715,0.7870443323995077,Nile
33,0.7044722484808652,0.7820150267404542,0.7952988720104692,0.8246466453420438,0.8012437228918805,0.8265330212073866,0.8012513891087698,Nile
34,0.7402254433578992,0.8162152560210283,0.8311908450936205,0.8639709673870237,0.8370067940291879,0.8573408012507926,0.8370129117859852,Nile
35,0.719930481052172,0.7955769563962997,0.811537935853771,0.8428182918352333,0.8167285226718662,0.833147459505545,0.8167334047341367,Nile
36,0.723675008588111,0.7990624488514618,0.8161743840803805,0.8458221061933671,0.8204819175899506,0.8344326318015067,0.8204858135493361,Nile
37,0.7166787566541561,0.7928215166941719,0.8100075545352853,0.8371922480294012,0.8135016967476607,0.8282896434473328,0.8135048057820591,Nile
38,0.6872398056855176,0.7638754832027308,0.7799996044589248,0.8071342793855245,0.7840709413422942,0.8049070012825241,0.7840734223986743,Nile
39,0.6843133474851892,0.7604956686430431,0.7774754084990743,0.8003450931112854,0.7811532376892172,0.7991639523309726,0.7811552176096594,Nile
