,-10% population,-1K temperature,-10% precipitation,-10% EVI,-10% LWE thickness,-10% discharge,Model,Hotspot
129,-0.038822219273342576,0.06091393182465443,-0.12463916590552195,0.14499668912949834,0.046880665898903495,0.04628167130926877,0.046882505833574714,USHighPlain
130,0.04109601929408428,0.14205938396993437,-0.04316107858123298,0.22983707357651686,0.12752360489833028,0.1269064601234054,0.1275253000128157,USHighPlain
131,0.08283426935944929,0.1850663394812611,-0.001252254995402372,0.2755773750590009,0.16998654002548755,0.16930275436224732,0.1699881017184996,USHighPlain
132,0.09812709185465847,0.20018675101237637,-0.0010042049327704744,0.2878554520482728,0.1860040334220614,0.1852323004396123,0.18600547219512653,USHighPlain
133,0.13968947940710166,0.2415261352058134,0.0096206821375129,0.32350343095710987,0.22829107883000074,0.22742923027554943,0.22829240435807635,USHighPlain
134,0.1245221979581005,0.22757914794256742,-0.020068972713453207,0.30422710226929234,0.21384844321745988,0.2128028636827061,0.21384966441399306,USHighPlain
135,0.14591160399263722,0.2502353167121278,0.0041588586812931466,0.32773192917828625,0.23596248401543238,0.23485188575157626,0.23596360909229805,USHighPlain
136,0.23138525911493,0.33638462917232026,0.0727128763601957,0.42196219078268055,0.32216076369968766,0.32099270077184056,0.32216180022240887,USHighPlain
137,0.2624189400556815,0.36860673232367996,0.07946535352822422,0.47330437858581453,0.3539190598038805,0.3527621020856923,0.35392001474250234,USHighPlain
138,0.2929771240581919,0.400004958789311,0.09079133911495049,0.5172499118709777,0.3852018503110631,0.38398812055767456,0.3852027300870225,USHighPlain
139,0.2988226839868653,0.40658268862407576,0.09407717793900665,0.5310472835960038,0.39177200876716634,0.3906832075799393,0.39177281929647256,USHighPlain
140,0.2593116542909951,0.36732992783933205,0.0745256407480561,0.49800765339496833,0.35298557024936766,0.35199437030090336,0.3529863169823845,USHighPlain
141,0.20672465039972188,0.31494855610220335,0.04151614753094548,0.4479516884140046,0.30112315076527124,0.3001802356759998,0.3011238387233674,USHighPlain
142,0.17578480431523275,0.2852766684485711,0.021768147567967057,0.4148143959341772,0.2709078828499976,0.2700013122523245,0.27090851665931287,USHighPlain
143,0.13195680650188266,0.24128681768222862,-0.011221119992182926,0.37321418769762527,0.22780445745888783,0.22690821703102423,0.22780504138144123,USHighPlain
144,0.06037393853875721,0.16976752129015477,-0.06817130012461607,0.29940510896756184,0.15694615662336864,0.15595905044098304,0.15694669458571814,USHighPlain
145,-0.0042697716911784395,0.10646749532038041,-0.12393528919987151,0.2300187257892176,0.09302700864314276,0.09193882592223199,0.09302750426278922,USHighPlain
146,0.05840486417160939,0.17052138671783879,-0.052928371023677506,0.2870844482769371,0.15642620226168022,0.15531418477567252,0.1564266588713931,USHighPlain
147,0.12434439781546358,0.23720327722015613,0.010770851456913044,0.36888821296762,0.22309028952104099,0.2220839770891405,0.22309071019126944,USHighPlain
148,0.14232211773999162,0.25534881200613324,0.004169975715051634,0.4045973041091457,0.2417925592467085,0.24082220567266704,0.24179294680622843,USHighPlain
149,0.19938115881280008,0.3137107234985566,0.04285318551216212,0.4773150164480931,0.2995761466065161,0.2986223436543964,0.29957650366145205,USHighPlain
150,0.1898991221481906,0.30506721577788404,0.0347321683527399,0.47349563730195726,0.29081865299136134,0.2899537097453059,0.29081898194271133,USHighPlain
151,0.13370438347137026,0.24973218193891147,-0.012575353126016367,0.4212137828058839,0.23534845438127644,0.23452732468160695,0.23534875744105738,USHighPlain
152,0.13702653891336905,0.2529887822670517,-0.005669456196523275,0.4276941492361142,0.23939514714205953,0.23856384621470922,0.23939542634818173,USHighPlain
153,0.1855297235951387,0.3027629566949747,0.043296871601665,0.4705520892644009,0.288622866610952,0.2877925317573205,0.28862312384092303,USHighPlain
154,0.20433690232924728,0.32283611456595135,0.0664881652662575,0.48495494329907923,0.30815457779978755,0.30734034713542696,0.30815481478333745,USHighPlain
155,0.15684450775696218,0.27580447211157966,0.028911874748424243,0.43628274881891094,0.261386713533415,0.26053214882755776,0.26138693186412776,USHighPlain
156,0.14144757743340042,0.2617408922402117,0.006277680436185843,0.4182978897229677,0.24674282422532953,0.24587091272600484,0.2467430253713591,USHighPlain
157,0.18805911285257612,0.30964613859635043,0.025838498387087225,0.4606193277429528,0.29404812924047097,0.2930628236340723,0.2940483145544137,USHighPlain
158,0.28618163267999724,0.40904608019450545,0.12274485508780926,0.554874959305255,0.3928953505309763,0.3918055760015937,0.3928955212589666,USHighPlain
159,0.37425757457315756,0.49707245371410747,0.20437863192700037,0.650352876823503,0.48169597843585715,0.480699625673735,0.48169613572594683,USHighPlain
160,0.42445473904820996,0.5480604487420482,0.24107018568421984,0.711388144137392,0.5326178146874342,0.531754277188853,0.5326179595973126,USHighPlain
161,0.45570780036213077,0.5801489610445272,0.2672030425154774,0.7570945971290519,0.5645955346631277,0.5638423052797495,0.5645956681672342,USHighPlain
162,0.4133753820519031,0.5386688583816435,0.22026086046809595,0.7292300365541986,0.5229877629321754,0.5222607875872269,0.5229878859282514,USHighPlain
163,0.38589537828175396,0.5115543355719062,0.1927277922023991,0.70037933538637,0.49623239460981056,0.49539488403316245,0.49623250792493706,USHighPlain
164,0.4489942501821746,0.5755157363196683,0.2642943570524893,0.76103924979938,0.5600558917026776,0.5592321085954179,0.5600559960988364,USHighPlain
165,0.5568264850276444,0.6844696567479287,0.3892419218134532,0.8656671816168885,0.6686127422924475,0.6678740478345967,0.6686128384716457,USHighPlain
166,0.5852062672162236,0.7135440287005812,0.43258807033069496,0.8916197581017649,0.6977171315208387,0.6971051239346115,0.6977172201298283,USHighPlain
167,0.5635938569145164,0.692969197056018,0.42234813188117293,0.861487194995737,0.6768293202395805,0.6763169737310836,0.6768294018742081,USHighPlain
168,0.511176013606188,0.6404222868090743,0.37029377365806193,0.8084744717152484,0.6251360685635377,0.6247400187316453,0.6251361437727513,USHighPlain
169,0.5268650476537545,0.6565684291165186,0.3922494616963341,0.8238871700983763,0.641549687436744,0.6411265144908396,0.6415497567262843,USHighPlain
170,0.5881276972825648,0.7189986678956126,0.44363454146656395,0.8894689769368213,0.7035369156202957,0.7031609207543094,0.7035369794560967,USHighPlain
171,0.5257833573143048,0.6569800398718517,0.37408866518878253,0.8348411478713806,0.6419171484294577,0.6415777551453513,0.6419172072407799,USHighPlain
172,0.4958779296262616,0.6279208856159373,0.3561286820385236,0.8144904418201633,0.6127362881962464,0.6123478953449167,0.6127363423785637,USHighPlain
173,0.560215475894752,0.6935376300918392,0.4221432473564975,0.892380307989189,0.6777983970159163,0.6774531633144042,0.6777984469335749,USHighPlain
