time,lwe_thickness,hotspot
November 2017,-27.34820192695242,Ganges
December 2017,-27.433011009559678,Ganges
January 2018,-27.520647061587177,Ganges
February 2018,-27.60828311361468,Ganges
March 2018,-27.68743825738145,Ganges
April 2018,-27.77507430940895,Ganges
May 2018,-27.859883392016208,Ganges
June 2018,-27.947519444043706,Ganges
July 2018,-18.613557817501025,Ganges
August 2018,-15.397878048577308,Ganges
September 2018,-12.18219827965359,Ganges
October 2018,-9.070250116179025,Ganges
November 2018,-13.565492643346246,Ganges
December 2018,-19.457000249048036,Ganges
January 2019,-23.541233937443156,Ganges
February 2019,-25.267098024756375,Ganges
March 2019,-27.92242224324874,Ganges
April 2019,-32.279251995673114,Ganges
May 2019,-33.04947977195122,Ganges
June 2019,-32.04445190408386,Ganges
July 2019,-13.302682564308052,Ganges
August 2019,-0.5008305515200334,Ganges
September 2019,5.729715047232101,Ganges
October 2019,4.737960727842783,Ganges
November 2019,-5.571883603333678,Ganges
December 2019,-11.047578118629605,Ganges
January 2020,-15.090283520211504,Ganges
February 2020,-20.091945655743253,Ganges
March 2020,-21.61151928384102,Ganges
April 2020,-27.076631213126557,Ganges
May 2020,-25.326787078097205,Ganges
June 2020,-17.54700997075674,Ganges
July 2020,1.0903840347910452,Ganges
August 2020,7.79092260727719,Ganges
September 2020,10.8921726685298,Ganges
October 2020,4.388414448038353,Ganges
November 2020,-8.271664595409703,Ganges
December 2020,-16.45854279192735,Ganges
January 2021,-20.362332022499047,Ganges
February 2021,-25.388303070198173,Ganges
March 2021,-30.711299134205277,Ganges
April 2021,-35.28694468091767,Ganges
May 2021,-34.059044517420105,Ganges
June 2021,-22.80350510332377,Ganges
July 2021,-10.405406772407353,Ganges
August 2021,6.9569355181645065,Ganges
September 2021,8.894141854311634,Ganges
October 2021,4.0411369545790485,Ganges
November 2021,-4.869523328208014,Ganges
December 2021,-12.497166924714396,Ganges
January 2022,-15.009299723965254,Ganges
February 2022,-16.512097700381563,Ganges
March 2022,-22.935345716775682,Ganges
April 2022,-25.467416442182838,Ganges
May 2022,-25.4805564990865,Ganges
June 2022,-24.128985722288597,Ganges
July 2022,-12.39808690233044,Ganges
August 2022,-2.192464512195337,Ganges
September 2022,3.343956903974648,Ganges
October 2022,1.660669316630157,Ganges
November 2022,-7.917296497099874,Ganges
December 2022,-15.666220702048518,Ganges
January 2023,-19.313040535493997,Ganges
February 2023,-23.230475911694636,Ganges
April 2002,12.187194037795678,Turkey
May 2002,13.466259519072786,Turkey
June 2002,8.436556129142975,Turkey
July 2002,3.5691012356625134,Turkey
August 2002,-1.4606021542672964,Turkey
September 2002,-3.793003633298035,Turkey
October 2002,-5.578288387567181,Turkey
November 2002,-3.775289187562708,Turkey
December 2002,0.08431951503496747,Turkey
January 2003,3.1163861850706946,Turkey
February 2003,9.008123875130673,Turkey
March 2003,13.992743847846844,Turkey
April 2003,15.760013109516649,Turkey
May 2003,13.385456851013329,Turkey
June 2003,8.119282785421948,Turkey
July 2003,3.022985302591578,Turkey
August 2003,-0.9690636498009367,Turkey
September 2003,-3.698897555312844,Turkey
October 2003,-6.558033698773987,Turkey
November 2003,-2.058155037626762,Turkey
December 2003,2.2663711386453347,Turkey
January 2004,7.995540991628425,Turkey
February 2004,17.269739934134567,Turkey
March 2004,18.827358513717357,Turkey
April 2004,17.07984477002815,Turkey
May 2004,15.060837623381461,Turkey
June 2004,10.656970141254966,Turkey
July 2004,6.522551231665991,Turkey
August 2004,0.5887887969910931,Turkey
September 2004,-2.7854803862410122,Turkey
October 2004,-7.070345787771618,Turkey
November 2004,-4.015125397898929,Turkey
December 2004,1.5815003090501683,Turkey
January 2005,3.062033956234979,Turkey
February 2005,8.318059097139017,Turkey
March 2005,12.499455834440663,Turkey
April 2005,14.927276002971334,Turkey
May 2005,12.709623908032015,Turkey
June 2005,9.373167471579245,Turkey
July 2005,2.018460679889438,Turkey
August 2005,-2.5975399916177038,Turkey
September 2005,-5.237921743868859,Turkey
October 2005,-5.818243652167655,Turkey
November 2005,-3.385468855905512,Turkey
December 2005,-2.8587442612024905,Turkey
January 2006,3.5691307616780326,Turkey
February 2006,8.544062304242766,Turkey
March 2006,11.767744337760378,Turkey
April 2006,13.09851980894299,Turkey
May 2006,11.5164022133537,Turkey
June 2006,5.007766538697899,Turkey
July 2006,0.5306264290004065,Turkey
August 2006,-6.551838619484972,Turkey
September 2006,-8.92827074295918,Turkey
October 2006,-9.502062852464984,Turkey
November 2006,-1.4629196677169298,Turkey
December 2006,-0.6248672139624073,Turkey
January 2007,-0.7949346716660592,Turkey
February 2007,2.3933082812139013,Turkey
March 2007,6.673848016307371,Turkey
April 2007,7.377020386578066,Turkey
May 2007,4.712860656074695,Turkey
June 2007,-0.016567987180419384,Turkey
July 2007,-5.505544630419037,Turkey
August 2007,-10.252372646436127,Turkey
September 2007,-12.875232600268822,Turkey
October 2007,-15.284777781067838,Turkey
November 2007,-9.649246427424856,Turkey
December 2007,-2.0552131776453653,Turkey
January 2008,-2.481678803933194,Turkey
February 2008,1.7747551033103877,Turkey
March 2008,2.3294655435645897,Turkey
April 2008,2.233317475358508,Turkey
May 2008,-0.6765409335654624,Turkey
June 2008,-4.5845096973659984,Turkey
July 2008,-9.867855115035743,Turkey
August 2008,-13.853540575704729,Turkey
September 2008,-17.743634853416875,Turkey
October 2008,-16.292056545977132,Turkey
November 2008,-16.583743130670875,Turkey
December 2008,-12.04955792983133,Turkey
January 2009,-6.503213001339464,Turkey
February 2009,-1.474053593861397,Turkey
March 2009,4.8433838600211425,Turkey
April 2009,7.2302151009434725,Turkey
May 2009,6.4298812932871705,Turkey
June 2009,0.7334802867148684,Turkey
July 2009,-2.0793186894638622,Turkey
August 2009,-6.577311647326792,Turkey
September 2009,-10.366560223796675,Turkey
October 2009,-12.615637720173886,Turkey
November 2009,-6.5503908827109765,Turkey
December 2009,-1.6846752196440227,Turkey
January 2010,5.564705948846758,Turkey
February 2010,9.480485091014858,Turkey
March 2010,12.098732369712497,Turkey
April 2010,11.644757705444663,Turkey
May 2010,9.648692309070338,Turkey
June 2010,4.987690437304415,Turkey
July 2010,-0.6581774718510864,Turkey
August 2010,-7.000826451494816,Turkey
September 2010,-10.07311073897364,Turkey
October 2010,-8.929139574409321,Turkey
November 2010,-6.02948726843089,Turkey
December 2010,-3.3208432395274494,Turkey
January 2011,0.48465123905731433,Turkey
February 2011,4.290145717642078,Turkey
March 2011,9.233001508361465,Turkey
April 2011,10.75769324494791,Turkey
May 2011,12.771862678715133,Turkey
June 2011,7.61302554946807,Turkey
July 2011,2.6206025211644612,Turkey
August 2011,-2.929014797782281,Turkey
September 2011,-8.15950583738957,Turkey
October 2011,-7.591480687584398,Turkey
November 2011,-6.450622177658225,Turkey
December 2011,-4.220703619530921,Turkey
January 2012,-1.916454442799373,Turkey
January 2012,1.9525397595302112,Turkey
February 2012,9.267006535635932,Turkey
March 2012,15.831109297615257,Turkey
April 2012,14.931615503768825,Turkey
May 2012,11.422910097517327,Turkey
June 2012,7.797247844390779,Turkey
July 2012,1.3538295001601648,Turkey
August 2012,-5.128862157477096,Turkey
September 2012,-9.502529356963581,Turkey
October 2012,-8.140633540779737,Turkey
November 2012,-6.733341197389765,Turkey
December 2012,-0.8777383615598965,Turkey
January 2013,6.489294111201123,Turkey
February 2013,9.017459630369643,Turkey
March 2013,11.724578800162497,Turkey
April 2013,14.721746452433159,Turkey
May 2013,9.877165874734011,Turkey
June 2013,5.566293060861434,Turkey
July 2013,-0.9087347459704586,Turkey
August 2013,-3.7743087922405385,Turkey
September 2013,-6.639882838510618,Turkey
October 2013,-9.413019012320373,Turkey
November 2013,-10.292966417842122,Turkey
December 2013,-8.367680452243293,Turkey
January 2014,-7.616726327676321,Turkey
February 2014,-4.507662788648191,Turkey
March 2014,-1.699476366300203,Turkey
April 2014,-3.259147006743105,Turkey
May 2014,-2.853404191129807,Turkey
June 2014,-4.438986199215268,Turkey
July 2014,-8.812918335025298,Turkey
August 2014,-13.33264820869566,Turkey
September 2014,-16.512445272764385,Turkey
October 2014,-15.034986467787444,Turkey
November 2014,-11.506006700922278,Turkey
December 2014,-5.6629384186979195,Turkey
January 2015,0.3748988062672517,Turkey
February 2015,3.292357930903163,Turkey
March 2015,8.897969318579847,Turkey
April 2015,10.540421031614333,Turkey
April 2015,10.489162325214586,Turkey
May 2015,7.014876418083251,Turkey
June 2015,3.4247809807142033,Turkey
July 2015,-0.04950492641713282,Turkey
August 2015,-4.922177176433602,Turkey
September 2015,-9.113947198143649,Turkey
October 2015,-8.93275683384243,Turkey
November 2015,-8.74552679073117,Turkey
December 2015,-8.56433642642995,Turkey
January 2016,-2.02444678408576,Turkey
February 2016,2.0266741650249407,Turkey
March 2016,5.911209825543477,Turkey
April 2016,4.612787349700879,Turkey
May 2016,3.3562494698532044,Turkey
June 2016,1.212250731351473,Turkey
July 2016,-3.2855492588458204,Turkey
August 2016,-10.931022918648672,Turkey
September 2016,-11.537984145073654,Turkey
October 2016,-12.12536597709783,Turkey
November 2016,-12.732327203522813,Turkey
December 2016,-9.415947082296416,Turkey
January 2017,-5.032996231540938,Turkey
February 2017,-2.7178266178936195,Turkey
March 2017,-0.6267056765347512,Turkey
April 2017,-0.9148737014756317,Turkey
May 2017,-1.0994754138538956,Turkey
June 2017,-1.7943762975409636,Turkey
July 2017,-2.0067575758218057,Turkey
August 2017,-2.2262182300453426,Turkey
September 2017,-2.4456788842688795,Turkey
October 2017,-2.6580601625497216,Turkey
November 2017,-2.8775208167732584,Turkey
December 2017,-3.0899020950541,Turkey
January 2018,-3.3093627492776374,Turkey
February 2018,-3.528823403501174,Turkey
March 2018,-3.7270459298966268,Turkey
April 2018,-3.946506584120163,Turkey
May 2018,-4.158887862401006,Turkey
June 2018,-4.378348516624542,Turkey
July 2018,-9.46751386316013,Turkey
August 2018,-12.487492511650949,Turkey
September 2018,-15.507471160141769,Turkey
October 2018,-18.430031142552238,Turkey
November 2018,-17.435065466157706,Turkey
December 2018,-9.116341608285575,Turkey
January 2019,-0.3921534331456451,Turkey
February 2019,4.708018462623264,Turkey
March 2019,6.077439695059871,Turkey
April 2019,10.240039364930476,Turkey
May 2019,7.47551656842642,Turkey
June 2019,1.1793386325301272,Turkey
July 2019,-4.192528591673966,Turkey
August 2019,-9.229375882022836,Turkey
September 2019,-14.042716211753032,Turkey
October 2019,-15.864505918541633,Turkey
November 2019,-16.516750963880362,Turkey
December 2019,-11.78848498978416,Turkey
January 2020,-5.993751154545276,Turkey
February 2020,1.2141106927393928,Turkey
March 2020,2.8830913045884183,Turkey
April 2020,6.22715076194264,Turkey
May 2020,3.7667391443528473,Turkey
June 2020,-1.7760793760080218,Turkey
July 2020,-6.175012756714809,Turkey
August 2020,-11.841527684941868,Turkey
September 2020,-15.760815432426678,Turkey
October 2020,-19.30845933161886,Turkey
November 2020,-18.634101359709412,Turkey
December 2020,-17.992341105312146,Turkey
January 2021,-13.510843095466122,Turkey
February 2021,-6.410890212722404,Turkey
March 2021,-3.8944554991611415,Turkey
April 2021,-2.2801324226960142,Turkey
May 2021,-8.467177156464611,Turkey
June 2021,-11.54977265419117,Turkey
July 2021,-14.646117885431227,Turkey
August 2021,-19.470924832186796,Turkey
September 2021,-22.46988240174363,Turkey
October 2021,-24.580621594943775,Turkey
November 2021,-22.386180376849584,Turkey
December 2021,-18.369918079817246,Turkey
January 2022,-11.079144960199747,Turkey
February 2022,-4.508664867412852,Turkey
March 2022,0.7055626658679587,Turkey
April 2022,-0.3845431679003457,Turkey
May 2022,-1.623070871003413,Turkey
June 2022,-7.80385185597367,Turkey
July 2022,-9.748073475502803,Turkey
August 2022,-17.30053745966204,Turkey
September 2022,-21.684589717242886,Turkey
October 2022,-23.68402514825677,Turkey
November 2022,-23.393923702824875,Turkey
December 2022,-20.405283405091893,Turkey
January 2023,-19.229884827728657,Turkey
February 2023,-12.217096711967926,Turkey
April 2002,4.277200657385283,Italy
May 2002,2.186470122412911,Italy
June 2002,0.4897825991259568,Italy
July 2002,-1.1521730685710958,Italy
August 2002,-2.8488605918580503,Italy
September 2002,1.702215504886435,Italy
October 2002,1.9418039587770866,Italy
November 2002,4.277911445389249,Italy
December 2002,6.174358970393347,Italy
January 2003,8.183304161742452,Italy
February 2003,7.262436212057817,Italy
March 2003,6.522764286163587,Italy
April 2003,4.5511471145373195,Italy
May 2003,0.41134841710395614,Italy
June 2003,-3.2320971248901342,Italy
July 2003,-6.758012165529577,Italy
August 2003,-9.370972232520392,Italy
September 2003,-8.55192454768277,Italy
October 2003,-6.2134845747814795,Italy
November 2003,-0.7406598875057866,Italy
December 2003,3.288171787534241,Italy
January 2004,4.491107173910268,Italy
February 2004,5.9097904825792025,Italy
March 2004,9.767740948230797,Italy
April 2004,7.7132585680971975,Italy
May 2004,7.276321296441892,Italy
June 2004,5.243395813633173,Italy
July 2004,0.5895451385360114,Italy
August 2004,-1.15674642299191,Italy
September 2004,-2.6797757743592565,Italy
October 2004,-2.4763330127928236,Italy
November 2004,4.168563139176027,Italy
December 2004,4.125072898825022,Italy
January 2005,4.908409073066274,Italy
February 2005,5.92539349513669,Italy
March 2005,7.21791011220273,Italy
April 2005,6.611204496488009,Italy
May 2005,5.658147463887419,Italy
June 2005,1.568289095810431,Italy
July 2005,-1.1040084333719076,Italy
August 2005,-2.9354549605633267,Italy
September 2005,-1.6953748499704817,Italy
October 2005,0.20303961198475096,Italy
November 2005,0.5303420091206008,Italy
December 2005,3.39628947878972,Italy
January 2006,7.713741993308936,Italy
February 2006,6.929976795683093,Italy
March 2006,9.76925391666229,Italy
April 2006,9.463547790360307,Italy
May 2006,5.455052632947475,Italy
June 2006,1.294648415154292,Italy
July 2006,-2.991834827844066,Italy
August 2006,-4.530203867473193,Italy
September 2006,-6.196091048652572,Italy
October 2006,-3.003781078884139,Italy
November 2006,-4.8903285202703515,Italy
December 2006,-2.7631397197558996,Italy
January 2007,-0.6658739231217664,Italy
February 2007,-1.4447723222568054,Italy
March 2007,-0.5369779340492166,Italy
April 2007,-2.330637373841002,Italy
May 2007,-3.351989650418684,Italy
June 2007,-2.474990638909871,Italy
July 2007,-7.927147681226482,Italy
August 2007,-10.195942301637157,Italy
September 2007,-11.022706312977627,Italy
October 2007,-9.878973698560381,Italy
November 2007,-6.408760705362998,Italy
December 2007,-2.647800378763159,Italy
January 2008,-1.171570187596265,Italy
February 2008,-0.5877057335182488,Italy
March 2008,-2.866513884568882,Italy
April 2008,1.7003965674195367,Italy
May 2008,-0.747879633625557,Italy
June 2008,-2.6731230782901645,Italy
July 2008,-7.778825760083717,Italy
August 2008,-7.78331521175149,Italy
September 2008,-8.820468857633823,Italy
October 2008,-9.592967644345396,Italy
November 2008,-5.613212572150156,Italy
December 2008,5.4276644567038,Italy
January 2009,3.637010505079689,Italy
February 2009,7.091218949503176,Italy
March 2009,6.765709188750065,Italy
April 2009,6.989107606211487,Italy
May 2009,5.624619545036238,Italy
June 2009,1.6859792081992981,Italy
July 2009,-0.6085261021766559,Italy
August 2009,-5.92340037863262,Italy
September 2009,-7.3272725581364275,Italy
October 2009,-6.0886772090802035,Italy
November 2009,-3.399205943666644,Italy
December 2009,1.440562326375431,Italy
January 2010,6.999070448103748,Italy
February 2010,6.908929746203411,Italy
March 2010,6.977602546038334,Italy
April 2010,5.3229823043229825,Italy
May 2010,5.58674885098134,Italy
June 2010,2.713601460978711,Italy
July 2010,0.19555238930262286,Italy
August 2010,-4.276730443955811,Italy
September 2010,-4.098562009826427,Italy
October 2010,-2.5535815905367105,Italy
November 2010,3.771091843798453,Italy
December 2010,6.462762207476628,Italy
January 2011,4.464021715787351,Italy
February 2011,2.465281224098073,Italy
March 2011,7.70990436422661,Italy
April 2011,4.606893288261623,Italy
May 2011,3.441943261543063,Italy
June 2011,0.44996307450302675,Italy
July 2011,-2.445501622632491,Italy
August 2011,-3.734983838074751,Italy
September 2011,-7.156632272553367,Italy
October 2011,-8.4126100602062,Italy
November 2011,-5.59915991192366,Italy
December 2011,-3.1091465864883747,Italy
January 2012,-0.5361328168719129,Italy
January 2012,-0.07678867420413386,Italy
February 2012,0.29465256019947306,Italy
March 2012,3.0138506375270446,Italy
April 2012,-0.42695176793498785,Italy
May 2012,-2.327687582623187,Italy
June 2012,-4.291781257800993,Italy
July 2012,-7.712052317307652,Italy
August 2012,-10.800410499146613,Italy
September 2012,-8.976968509011199,Italy
October 2012,-5.349071613634955,Italy
November 2012,-1.6002448217461689,Italy
December 2012,0.9920804238890019,Italy
January 2013,5.851093953116286,Italy
February 2013,6.087125162770463,Italy
March 2013,7.520029970586606,Italy
April 2013,9.106460293525906,Italy
May 2013,10.02260353447119,Italy
June 2013,6.820494619197954,Italy
July 2013,0.1559660898586982,Italy
August 2013,-0.22208549972083746,Italy
September 2013,-0.6001370893003731,Italy
October 2013,-0.9659934663128269,Italy
November 2013,1.5002897353994344,Italy
December 2013,3.2148330191700425,Italy
January 2014,5.721336712774465,Italy
February 2014,8.02300832677088,Italy
March 2014,10.101937526509577,Italy
April 2014,8.406205289496805,Italy
May 2014,6.572271866808221,Italy
June 2014,3.72443523637699,Italy
July 2014,3.006998852860027,Italy
August 2014,2.2656479232258318,Italy
September 2014,0.9627876456243591,Italy
October 2014,0.10530669573217809,Italy
November 2014,6.6335833734764345,Italy
December 2014,6.838025432407016,Italy
January 2015,7.049282226635283,Italy
February 2015,8.595512384939891,Italy
March 2015,8.899888414432203,Italy
April 2015,6.1159729540061845,Italy
April 2015,5.915496920703498,Italy
May 2015,2.0689627139812763,Italy
June 2015,-1.905789299631687,Italy
July 2015,-5.752323506353908,Italy
August 2015,-6.863144438360243,Italy
September 2015,-7.990484534831414,Italy
October 2015,-7.997339458726065,Italy
November 2015,-8.004422880083872,Italy
December 2015,-8.011277803978523,Italy
January 2016,-3.8972324378241416,Italy
February 2016,-0.2547936276292908,Italy
March 2016,2.6248634441847623,Italy
April 2016,1.9829760511124483,Italy
May 2016,1.3617947029779511,Italy
June 2016,0.21563575358099313,Italy
July 2016,-3.010109436263004,Italy
August 2016,-5.316795915233093,Italy
September 2016,-4.046132700345389,Italy
October 2016,-2.816458621421804,Italy
November 2016,-1.5457954065341002,Italy
December 2016,-4.965680905623268,Italy
January 2017,-3.9938170328761005,Italy
February 2017,-3.266898661153392,Italy
March 2017,-2.610327228629655,Italy
April 2017,-2.9474267748524134,Italy
May 2017,-1.1198783443208418,Italy
June 2017,-5.957459908323256,Italy
July 2017,-5.561411613817204,Italy
August 2017,-5.152161709494282,Italy
September 2017,-4.742911805171362,Italy
October 2017,-4.34686351066531,Italy
November 2017,-3.937613606342389,Italy
December 2017,-3.5415653118363366,Italy
January 2018,-3.1323154075134156,Italy
February 2018,-2.723065503190495,Italy
March 2018,-2.3534204283181794,Italy
April 2018,-1.9441705239952585,Italy
May 2018,-1.5481222294892065,Italy
June 2018,-1.1388723251662847,Italy
July 2018,-6.081020184272358,Italy
August 2018,-7.671520479099624,Italy
September 2018,-9.26202077392689,Italy
October 2018,-10.801214607630696,Italy
November 2018,-6.113285756254408,Italy
December 2018,-1.7701806513381124,Italy
January 2019,-4.728339073121814,Italy
February 2019,-0.7858426665812525,Italy
March 2019,0.6831084933486972,Italy
April 2019,-1.923501881783541,Italy
May 2019,-0.320379265456703,Italy
June 2019,-3.6071923620179858,Italy
July 2019,-8.39737911576905,Italy
August 2019,-9.655120875610601,Italy
September 2019,-11.564448972097043,Italy
October 2019,-10.918076407525662,Italy
November 2019,-6.316293998117897,Italy
December 2019,1.4152870530333108,Italy
January 2020,0.6209163443928001,Italy
February 2020,-1.1310799914158869,Italy
March 2020,1.6101266855484662,Italy
April 2020,-3.9450217307519284,Italy
May 2020,-4.471929093990274,Italy
June 2020,-5.791953964967828,Italy
July 2020,-9.951556399623012,Italy
August 2020,-11.275386077509955,Italy
September 2020,-11.844017107228662,Italy
October 2020,-6.748691445859487,Italy
November 2020,-8.976079756775365,Italy
December 2020,-4.351760163755588,Italy
January 2021,1.412341336043577,Italy
February 2021,2.245559488812009,Italy
March 2021,-0.727380839741227,Italy
April 2021,-3.051312853326952,Italy
May 2021,-1.379933906739842,Italy
June 2021,-4.895058198684198,Italy
July 2021,-9.010196502169254,Italy
August 2021,-12.964139653473275,Italy
September 2021,-13.445726895559464,Italy
October 2021,-11.626299203384546,Italy
November 2021,-10.979534145696187,Italy
December 2021,-4.2793086826907105,Italy
January 2022,-5.602065446841469,Italy
February 2022,-6.079927913106996,Italy
March 2022,-8.297711971465564,Italy
April 2022,-5.581881037833527,Italy
May 2022,-7.941457681739776,Italy
June 2022,-12.112194153501132,Italy
July 2022,-15.86401166038822,Italy
August 2022,-20.872934524054447,Italy
September 2022,-14.914344036742726,Italy
October 2022,-14.080297666049447,Italy
November 2022,-13.11831585643352,Italy
December 2022,-8.240361549489831,Italy
January 2023,-6.7094460358871935,Italy
February 2023,-3.040383602646296,Italy
April 2002,5.431464200083157,California
May 2002,6.219638917265817,California
June 2002,2.483651294369139,California
July 2002,-1.1318205987566783,California
August 2002,-4.867808221653356,California
September 2002,-8.98759735147507,California
October 2002,-11.616678636200268,California
November 2002,-6.959084074616417,California
December 2002,-1.9476279506735368,California
January 2003,5.18028785682938,California
February 2003,6.975090005446509,California
March 2003,7.720712757717827,California
April 2003,5.843765225297354,California
May 2003,9.566669775877456,California
June 2003,3.63482580042602,California
July 2003,-2.1056683693656923,California
August 2003,-5.768989531190121,California
September 2003,-7.912005744371581,California
October 2003,-7.299278811461046,California
November 2003,-7.270193652627171,California
December 2003,-0.638190193896628,California
January 2004,4.896935371951933,California
February 2004,6.86905181134882,California
March 2004,8.823762273623801,California
April 2004,5.84312441196463,California
May 2004,4.580518484322313,California
June 2004,-3.7586293344547577,California
July 2004,-6.3974061598854215,California
August 2004,-8.073549576257852,California
September 2004,-10.423919173553816,California
October 2004,-9.80100098604697,California
November 2004,-3.248900860064928,California
December 2004,-2.18320295382548,California
January 2005,10.909919494499759,California
February 2005,14.549375798753397,California
March 2005,18.260545212669683,California
April 2005,18.145499052640407,California
May 2005,14.943487344026352,California
June 2005,11.48768287969243,California
July 2005,7.234872072813596,California
August 2005,2.7171775809868888,California
September 2005,-0.8612067391868928,California
October 2005,-2.1598402021076035,California
November 2005,-1.3588082983815095,California
December 2005,3.6535200230025406,California
January 2006,15.919339508531845,California
February 2006,13.45489805016424,California
March 2006,16.206869152627966,California
April 2006,21.389521892410233,California
May 2006,14.675415051086725,California
June 2006,14.519101237749265,California
July 2006,7.383834564837947,California
August 2006,2.420116764713243,California
September 2006,-1.4217660764561437,California
October 2006,-3.0332676042548568,California
November 2006,-3.258378130856839,California
December 2006,3.0580017360483125,California
January 2007,3.1397360562445757,California
February 2007,3.267204892782432,California
March 2007,6.898891554662313,California
April 2007,6.542948752770542,California
May 2007,-0.17379073029754363,California
June 2007,-3.3168964590599925,California
July 2007,-6.509357749961505,California
August 2007,-7.713947612138045,California
September 2007,-10.114051572249943,California
October 2007,-9.871650875233307,California
November 2007,-8.87003264504715,California
December 2007,-6.022433414261629,California
January 2008,-1.7505716015427506,California
February 2008,6.036203121013332,California
March 2008,7.900477833461013,California
April 2008,2.5038743312507514,California
May 2008,-2.661032299919961,California
June 2008,-4.916142889322385,California
July 2008,-7.628673656185063,California
August 2008,-8.505681923713606,California
September 2008,-11.16132995519362,California
October 2008,-12.492987843389889,California
November 2008,-12.455082117206711,California
December 2008,-10.975166942243797,California
January 2009,-6.1758871062958685,California
February 2009,-2.658825647229432,California
March 2009,0.14705005248287226,California
April 2009,-2.2572746349991086,California
May 2009,-3.6679215304244086,California
June 2009,-6.965901304351106,California
July 2009,-8.433638758049467,California
August 2009,-12.341308326021597,California
September 2009,-13.659364173431456,California
October 2009,-15.29447825915311,California
November 2009,-15.7539846277307,California
December 2009,-10.051665615147954,California
January 2010,-5.390823059855942,California
February 2010,2.7866572352464303,California
March 2010,3.3166158530531096,California
April 2010,4.197763132901065,California
May 2010,3.461985310688369,California
June 2010,-0.016187756967284004,California
July 2010,-5.2752119468934255,California
August 2010,-9.320916207501504,California
September 2010,-12.866306148919222,California
October 2010,-12.702657777840264,California
November 2010,-6.433900806714929,California
December 2010,-0.1756783544422426,California
January 2011,2.081069031142376,California
February 2011,4.337816416726995,California
March 2011,13.105794198544046,California
April 2011,12.660434866462825,California
May 2011,9.856297021769022,California
June 2011,6.3379092539890145,California
July 2011,2.933017865814813,California
August 2011,-2.573913089752189,California
September 2011,-4.350757017028337,California
October 2011,-5.223084744080611,California
November 2011,-5.7935088991521875,California
December 2011,-6.029074773165057,California
January 2012,-6.272492842978356,California
January 2012,-6.748028932854283,California
February 2012,-4.261363622473252,California
March 2012,-0.6419325407767064,California
April 2012,3.5712442495631502,California
May 2012,-0.10423964296631505,California
June 2012,-3.902239665246763,California
July 2012,-6.8242320149684,California
August 2012,-10.171470985493226,California
September 2012,-11.487236673206851,California
October 2012,-12.381464532553052,California
November 2012,-13.305499987210792,California
December 2012,-4.6766125914555445,California
January 2013,1.7043271627811956,California
February 2013,0.24707592499617642,California
March 2013,-2.619938326604829,California
April 2013,-5.794132676591656,California
May 2013,-9.605450092320943,California
June 2013,-11.371623908051902,California
July 2013,-13.793462775225056,California
August 2013,-15.718842730198041,California
September 2013,-17.644222685171023,California
October 2013,-19.50749360933843,California
November 2013,-20.153921649697146,California
December 2013,-16.2313054502775,California
January 2014,-17.826761856971192,California
February 2014,-14.792187620619899,California
March 2014,-12.051281858754214,California
April 2014,-14.131952498159976,California
May 2014,-15.726095360024155,California
June 2014,-17.76463682907007,California
July 2014,-21.88262483358916,California
August 2014,-26.13787910492555,California
September 2014,-27.91203063235614,California
October 2014,-27.197134063700098,California
November 2014,-27.321802364899206,California
December 2014,-22.904663377854728,California
January 2015,-18.340286424575435,California
February 2015,-15.551331460655982,California
March 2015,-16.080339994646085,California
April 2015,-14.754015782005329,California
April 2015,-16.601141531601673,California
May 2015,-20.057379401255773,California
June 2015,-23.628825199898344,California
July 2015,-27.085063069552444,California
August 2015,-28.48019015979861,California
September 2015,-30.66194453173819,California
October 2015,-27.962068963530992,California
November 2015,-25.172197543050217,California
December 2015,-22.47232197484302,California
January 2016,-15.2838882551542,California
February 2016,-8.664091427930947,California
March 2016,-5.61713327357407,California
April 2016,-9.431325512296821,California
May 2016,-13.122479291705936,California
June 2016,-17.25653806033153,California
July 2016,-22.147197677679674,California
August 2016,-24.91280412004274,California
September 2016,-23.556868683172663,California
October 2016,-22.24467309910485,California
November 2016,-20.888737662234774,California
December 2016,-11.226801493055884,California
January 2017,-6.185417824037271,California
February 2017,-2.840603720684188,California
March 2017,0.18051869524762884,California
April 2017,0.8978870775061791,California
May 2017,0.27731655713278847,California
June 2017,-4.347935222402283,California
July 2017,-5.173642263176502,California
August 2017,-6.026872871976529,California
September 2017,-6.880103480776556,California
October 2017,-7.7058105215507755,California
November 2017,-8.559041130350803,California
December 2017,-9.384748171125022,California
January 2018,-10.237978779925047,California
February 2018,-11.091209388725076,California
March 2018,-11.861869293447679,California
April 2018,-12.715099902247706,California
May 2018,-13.540806943021927,California
June 2018,-14.394037551821953,California
July 2018,-17.38388851358813,California
August 2018,-19.238680619212438,California
September 2018,-21.093472724836747,California
October 2018,-22.88843282705382,California
November 2018,-26.186021484811388,California
December 2018,-20.85304738355461,California
January 2019,-11.382118902125859,California
February 2019,-2.9077438676918184,California
March 2019,5.597029570440451,California
April 2019,0.8806960540627301,California
May 2019,-2.5081701387102693,California
June 2019,-3.8092723293887087,California
July 2019,-7.4452134681058855,California
August 2019,-11.390090809730271,California
September 2019,-14.305032753887543,California
October 2019,-20.039026822577295,California
November 2019,-21.45616953575354,California
December 2019,-9.801582328744727,California
January 2020,-6.858879070306134,California
February 2020,-7.7664602543743095,California
