time,Population,hotspot
October 2013,142783965.5112679,Java
November 2013,142942734.5407274,Java
December 2013,143096381.98859146,Java
January 2014,143255151.018051,Java
February 2014,143417338.68139365,Java
March 2014,143563830.76441282,Java
April 2014,143726018.42775548,Java
May 2014,143882974.2309903,Java
June 2014,144045161.89433295,Java
July 2014,144202117.69756776,Java
August 2014,144364305.36091042,Java
September 2014,144526493.02425307,Java
October 2014,144683448.8274879,Java
November 2014,144845636.49083054,Java
December 2014,145002592.29406536,Java
January 2015,145164779.957408,Java
February 2015,145329408.6093168,Java
March 2015,145478105.45620215,Java
April 2015,145642734.1081109,Java
May 2015,145802052.15834522,Java
June 2015,145966680.810254,Java
July 2015,146125998.8604883,Java
August 2015,146290627.51239708,Java
September 2015,146455256.16430587,Java
October 2015,146614574.21454015,Java
November 2015,146779202.86644894,Java
December 2015,146938520.91668323,Java
January 2016,147103149.568592,Java
February 2016,147272406.2648124,Java
March 2016,147430743.17417988,Java
April 2016,147599999.87040028,Java
May 2016,147763796.6731942,Java
June 2016,147933053.3694146,Java
July 2016,148096850.17220855,Java
August 2016,148266106.86842895,Java
September 2016,148435363.56464934,Java
October 2016,148599160.36744326,Java
November 2016,148768417.0636637,Java
December 2016,148932213.8664576,Java
January 2017,149101470.562678,Java
February 2017,149275850.3011933,Java
March 2017,149433354.58114257,Java
April 2017,149607734.31965783,Java
May 2017,149776488.90531778,Java
June 2017,149950868.64383307,Java
July 2017,150119623.22949302,Java
August 2017,150294002.96800828,Java
September 2017,150468382.70652357,Java
October 2017,150637137.29218352,Java
November 2017,150811517.0306988,Java
December 2017,150980271.61635873,Java
January 2018,151154651.354874,Java
February 2018,151333023.3925658,Java
March 2018,151494133.62015834,Java
April 2018,151672505.6578501,Java
May 2018,151845123.7588421,Java
June 2018,152023495.79653388,Java
July 2018,152196113.8975259,Java
August 2018,152374485.93521768,Java
September 2018,152552857.97290942,Java
October 2018,152725476.07390147,Java
November 2018,152903848.11159322,Java
December 2018,153076466.21258524,Java
January 2019,153254838.250277,Java
January 2000,53870954.2238324,Mexico
February 2000,53930583.28534018,Mexico
March 2000,53986365.310621664,Mexico
April 2000,54045994.37212945,Mexico
May 2000,54103699.91552408,Mexico
June 2000,54163328.977031864,Mexico
July 2000,54221034.5204265,Mexico
August 2000,54280663.58193428,Mexico
September 2000,54340292.643442065,Mexico
October 2000,54397998.1868367,Mexico
November 2000,54457627.24834448,Mexico
December 2000,54515332.79173911,Mexico
January 2001,54574961.8532469,Mexico
February 2001,54637482.457192004,Mexico
March 2001,54693952.68011016,Mexico
April 2001,54756473.28405526,Mexico
May 2001,54816977.094324715,Mexico
June 2001,54879497.69826982,Mexico
July 2001,54940001.508539274,Mexico
August 2001,55002522.11248438,Mexico
September 2001,55065042.71642948,Mexico
October 2001,55125546.52669894,Mexico
November 2001,55188067.13064404,Mexico
December 2001,55248570.94091349,Mexico
January 2002,55311091.5448586,Mexico
February 2002,55375293.39783421,Mexico
March 2002,55433282.1682638,Mexico
April 2002,55497484.02123942,Mexico
May 2002,55559614.84669969,Mexico
June 2002,55623816.69967531,Mexico
July 2002,55685947.525135584,Mexico
August 2002,55750149.3781112,Mexico
September 2002,55814351.23108681,Mexico
October 2002,55876482.05654709,Mexico
November 2002,55940683.909522705,Mexico
December 2002,56002814.73498298,Mexico
January 2003,56067016.5879586,Mexico
February 2003,56134040.90611062,Mexico
March 2003,56194578.99992535,Mexico
April 2003,56261603.31807738,Mexico
May 2003,56326465.5614503,Mexico
June 2003,56393489.87960233,Mexico
July 2003,56458352.12297525,Mexico
August 2003,56525376.44112728,Mexico
September 2003,56592400.7592793,Mexico
October 2003,56657263.00265223,Mexico
November 2003,56724287.32080425,Mexico
December 2003,56789149.56417718,Mexico
January 2004,56856173.8823292,Mexico
February 2004,56925541.019815214,Mexico
March 2004,56990432.85810858,Mexico
April 2004,57059799.99559459,Mexico
May 2004,57126929.483484276,Mexico
June 2004,57196296.62097029,Mexico
July 2004,57263426.10885998,Mexico
August 2004,57332793.24634599,Mexico
September 2004,57402160.383832,Mexico
October 2004,57469289.871721685,Mexico
November 2004,57538657.009207696,Mexico
December 2004,57605786.49709739,Mexico
January 2005,57675153.6345834,Mexico
February 2005,57747686.20594423,Mexico
March 2005,57813199.496205635,Mexico
April 2005,57885732.06756648,Mexico
May 2005,57955924.87856083,Mexico
June 2005,58028457.44992167,Mexico
July 2005,58098650.26091603,Mexico
August 2005,58171182.832276866,Mexico
September 2005,58243715.40363771,Mexico
October 2005,58313908.214632064,Mexico
November 2005,58386440.7859929,Mexico
December 2005,58456633.59698726,Mexico
January 2006,58529166.1683481,Mexico
February 2006,58604795.617830366,Mexico
March 2006,58673106.08833048,Mexico
April 2006,58748735.53781275,Mexico
May 2006,58821925.327634305,Mexico
June 2006,58897554.777116574,Mexico
July 2006,58970744.566938125,Mexico
August 2006,59046374.016420394,Mexico
September 2006,59122003.465902664,Mexico
October 2006,59195193.255724214,Mexico
November 2006,59270822.70520648,Mexico
December 2006,59344012.495028034,Mexico
January 2007,59419641.9445103,Mexico
February 2007,59498972.02366815,Mexico
March 2007,59570624.99839136,Mexico
April 2007,59649955.0775492,Mexico
May 2007,59726726.1218955,Mexico
June 2007,59806056.201053336,Mexico
July 2007,59882827.24539964,Mexico
August 2007,59962157.324557476,Mexico
September 2007,60041487.40371532,Mexico
October 2007,60118258.448061615,Mexico
November 2007,60197588.52721946,Mexico
December 2007,60274359.571565755,Mexico
January 2008,60353689.6507236,Mexico
February 2008,60436333.82424573,Mexico
March 2008,60513646.11560514,Mexico
April 2008,60596290.28912727,Mexico
May 2008,60676268.52156804,Mexico
June 2008,60758912.69509017,Mexico
July 2008,60838890.927530944,Mexico
August 2008,60921535.101053074,Mexico
September 2008,61004179.2745752,Mexico
October 2008,61084157.50701597,Mexico
November 2008,61166801.6805381,Mexico
December 2008,61246779.91297887,Mexico
January 2009,61329424.086501,Mexico
February 2009,61417009.65599235,Mexico
March 2009,61496119.20262971,Mexico
April 2009,61583704.77212106,Mexico
May 2009,61668465.000661075,Mexico
June 2009,61756050.57015243,Mexico
July 2009,61840810.79869245,Mexico
August 2009,61928396.3681838,Mexico
September 2009,62015981.937675156,Mexico
October 2009,62100742.166215174,Mexico
November 2009,62188327.73570652,Mexico
December 2009,62273087.96424655,Mexico
January 2010,62360673.5337379,Mexico
February 2010,62453078.81641116,Mexico
March 2010,62536541.6523741,Mexico
April 2010,62628946.935047366,Mexico
May 2010,62718371.40215052,Mexico
June 2010,62810776.68482378,Mexico
July 2010,62900201.15192694,Mexico
August 2010,62992606.434600204,Mexico
September 2010,63085011.71727346,Mexico
October 2010,63174436.18437662,Mexico
November 2010,63266841.46704988,Mexico
December 2010,63356265.934153035,Mexico
January 2011,63448671.2168263,Mexico
February 2011,63547021.352256306,Mexico
March 2011,63635853.7326447,Mexico
April 2011,63734203.86807471,Mexico
May 2011,63829381.41849085,Mexico
June 2011,63927731.55392086,Mexico
July 2011,64022909.10433699,Mexico
August 2011,64121259.239767,Mexico
September 2011,64219609.37519701,Mexico
October 2011,64314786.92561315,Mexico
November 2011,64413137.06104316,Mexico
December 2011,64508314.61145929,Mexico
January 2012,64606664.7468893,Mexico
February 2012,64711394.04886551,Mexico
March 2012,64809366.62168197,Mexico
April 2012,64914095.923658185,Mexico
May 2012,65015446.861054525,Mexico
June 2012,65120176.163030736,Mexico
July 2012,65221527.100427076,Mexico
August 2012,65326256.40240329,Mexico
September 2012,65430985.7043795,Mexico
October 2012,65532336.64177584,Mexico
November 2012,65637065.94375205,Mexico
December 2012,65738416.88114839,Mexico
January 2013,65843146.1831246,Mexico
February 2013,65956454.99166183,Mexico
March 2013,66058798.43163095,Mexico
April 2013,66172107.24016818,Mexico
May 2013,66281760.92584936,Mexico
June 2013,66395069.7343866,Mexico
July 2013,66504723.42006779,Mexico
August 2013,66618032.22860502,Mexico
September 2013,66731341.03714225,Mexico
October 2013,66840994.72282344,Mexico
November 2013,66954303.53136067,Mexico
December 2013,67063957.217041865,Mexico
January 2014,67177266.0255791,Mexico
February 2014,67301238.1485228,Mexico
March 2014,67413212.96924613,Mexico
April 2014,67537185.09218982,Mexico
May 2014,67657158.1143934,Mexico
June 2014,67781130.2373371,Mexico
July 2014,67901103.25954068,Mexico
August 2014,68025075.38248436,Mexico
September 2014,68149047.50542806,Mexico
October 2014,68269020.52763164,Mexico
November 2014,68392992.65057534,Mexico
December 2014,68512965.6727789,Mexico
January 2015,68636937.7957226,Mexico
February 2015,68773684.67119981,Mexico
March 2015,68897197.97808245,Mexico
April 2015,69033944.85355966,Mexico
May 2015,69166280.53950533,Mexico
June 2015,69303027.41498254,Mexico
July 2015,69435363.10092822,Mexico
August 2015,69572109.97640543,Mexico
September 2015,69708856.85188264,Mexico
October 2015,69841192.53782831,Mexico
November 2015,69977939.41330552,Mexico
December 2015,70110275.0992512,Mexico
January 2016,70247021.9747284,Mexico
February 2016,70400625.95491648,Mexico
March 2016,70544320.00089888,Mexico
April 2016,70697923.98108695,Mexico
May 2016,70846572.9941722,Mexico
June 2016,71000176.97436027,Mexico
July 2016,71148825.9874455,Mexico
August 2016,71302429.96763359,Mexico
September 2016,71456033.94782166,Mexico
October 2016,71604682.96090691,Mexico
November 2016,71758286.94109498,Mexico
December 2016,71906935.95418023,Mexico
January 2017,72060539.9343683,Mexico
February 2017,72237662.34720774,Mexico
March 2017,72397643.88138531,Mexico
April 2017,72574766.29422477,Mexico
May 2017,72746175.08084358,Mexico
June 2017,72923297.49368304,Mexico
July 2017,73094706.28030185,Mexico
August 2017,73271828.69314131,Mexico
September 2017,73448951.10598075,Mexico
October 2017,73620359.89259958,Mexico
November 2017,73797482.30543903,Mexico
December 2017,73968891.09205785,Mexico
January 2018,74146013.5048973,Mexico
February 2018,74354737.07339895,Mexico
March 2018,74543261.58688432,Mexico
April 2018,74751985.15538597,Mexico
May 2018,74953975.70554885,Mexico
June 2018,75162699.27405052,Mexico
July 2018,75364689.8242134,Mexico
August 2018,75573413.39271505,Mexico
September 2018,75782136.9612167,Mexico
October 2018,75984127.5113796,Mexico
November 2018,76192851.07988125,Mexico
December 2018,76394841.63004415,Mexico
January 2019,76603565.1985458,Mexico
January 2000,39555682.4710922,Nile
February 2000,39609696.19504051,Nile
March 2000,39660225.162605055,Nile
April 2000,39714238.88655336,Nile
May 2000,39766510.23230979,Nile
June 2000,39820523.956258096,Nile
July 2000,39872795.302014515,Nile
August 2000,39926809.02596282,Nile
September 2000,39980822.74991113,Nile
October 2000,40033094.095667556,Nile
November 2000,40087107.81961586,Nile
December 2000,40139379.16537229,Nile
January 2001,40193392.8893206,Nile
February 2001,40248536.448166355,Nile
March 2001,40298343.53357542,Nile
April 2001,40353487.09242118,Nile
May 2001,40406851.82678804,Nile
June 2001,40461995.3856338,Nile
July 2001,40515360.12000065,Nile
August 2001,40570503.67884641,Nile
September 2001,40625647.23769217,Nile
October 2001,40679011.97205903,Nile
November 2001,40734155.530904785,Nile
December 2001,40787520.26527164,Nile
January 2002,40842663.8241174,Nile
February 2002,40897977.30405098,Nile
March 2002,40947937.866571635,Nile
April 2002,41003251.34650522,Nile
May 2002,41056780.52063449,Nile
June 2002,41112094.00056806,Nile
July 2002,41165623.17469734,Nile
August 2002,41220936.654630914,Nile
September 2002,41276250.1345645,Nile
October 2002,41329779.30869377,Nile
November 2002,41385092.78862735,Nile
December 2002,41438621.96275662,Nile
January 2003,41493935.4426902,Nile
February 2003,41550651.810228474,Nile
March 2003,41601879.49703724,Nile
April 2003,41658595.86457551,Nile
May 2003,41713482.67187062,Nile
June 2003,41770199.03940889,Nile
July 2003,41825085.84670399,Nile
August 2003,41881802.214242265,Nile
September 2003,41938518.581780545,Nile
October 2003,41993405.389075644,Nile
November 2003,42050121.75661392,Nile
December 2003,42105008.563909024,Nile
January 2004,42161724.9314473,Nile
February 2004,42220480.35760083,Nile
March 2004,42275445.111099295,Nile
April 2004,42334200.53725283,Nile
May 2004,42391060.62707883,Nile
June 2004,42449816.053232364,Nile
July 2004,42506676.14305837,Nile
August 2004,42565431.5692119,Nile
September 2004,42624186.99536543,Nile
October 2004,42681047.08519143,Nile
November 2004,42739802.51134496,Nile
December 2004,42796662.601170965,Nile
January 2005,42855418.0273245,Nile
February 2005,42914192.472333275,Nile
March 2005,42967279.06782508,Nile
April 2005,43026053.512833856,Nile
May 2005,43082932.008003645,Nile
June 2005,43141706.45301242,Nile
July 2005,43198584.94818221,Nile
August 2005,43257359.39319099,Nile
September 2005,43316133.83819977,Nile
October 2005,43373012.33336956,Nile
November 2005,43431786.77837834,Nile
December 2005,43488665.273548126,Nile
January 2006,43547439.7185569,Nile
February 2006,43607557.69979547,Nile
March 2006,43661857.81188192,Nile
April 2006,43721975.79312049,Nile
May 2006,43780154.48464168,Nile
June 2006,43840272.46588025,Nile
July 2006,43898451.15740144,Nile
August 2006,43958569.13864001,Nile
September 2006,44018687.119878575,Nile
October 2006,44076865.81139977,Nile
November 2006,44136983.79263834,Nile
December 2006,44195162.48415954,Nile
January 2007,44255280.4653981,Nile
February 2007,44316350.40781727,Nile
March 2007,44371510.35580877,Nile
April 2007,44432580.298227936,Nile
May 2007,44491680.242504545,Nile
June 2007,44552750.18492371,Nile
July 2007,44611850.12920032,Nile
August 2007,44672920.07161948,Nile
September 2007,44733990.014038645,Nile
October 2007,44793089.95831526,Nile
November 2007,44854159.900734425,Nile
December 2007,44913259.84501103,Nile
January 2008,44974329.7874302,Nile
February 2008,45035789.893387176,Nile
March 2008,45093284.8312179,Nile
April 2008,45154744.93717489,Nile
May 2008,45214222.45906874,Nile
June 2008,45275682.56502572,Nile
July 2008,45335160.08691957,Nile
August 2008,45396620.192876555,Nile
September 2008,45458080.298833534,Nile
October 2008,45517557.820727386,Nile
November 2008,45579017.926684365,Nile
December 2008,45638495.44857822,Nile
January 2009,45699955.5545352,Nile
February 2009,45764447.336719535,Nile
March 2009,45822697.97869249,Nile
April 2009,45887189.76087683,Nile
May 2009,45949601.1629907,Nile
June 2009,46014092.94517504,Nile
July 2009,46076504.34728891,Nile
August 2009,46140996.12947325,Nile
September 2009,46205487.91165758,Nile
October 2009,46267899.31377146,Nile
November 2009,46332391.09595579,Nile
December 2009,46394802.49806967,Nile
January 2010,46459294.280254,Nile
February 2010,46523015.83733159,Nile
March 2010,46580570.79211136,Nile
April 2010,46644292.34918895,Nile
May 2010,46705958.37216727,Nile
June 2010,46769679.92924487,Nile
July 2010,46831345.95222318,Nile
August 2010,46895067.509300776,Nile
September 2010,46958789.06637837,Nile
October 2010,47020455.08935669,Nile
November 2010,47084176.646434285,Nile
December 2010,47145842.669412605,Nile
January 2011,47209564.2264902,Nile
February 2011,47275364.59691311,Nile
March 2011,47334797.18955316,Nile
April 2011,47400597.55997606,Nile
May 2011,47464275.33780469,Nile
June 2011,47530075.7082276,Nile
July 2011,47593753.486056216,Nile
August 2011,47659553.85647912,Nile
September 2011,47725354.22690204,Nile
October 2011,47789032.00473066,Nile
November 2011,47854832.375153564,Nile
December 2011,47918510.15298219,Nile
January 2012,47984310.5234051,Nile
February 2012,48051169.485472955,Nile
March 2012,48113714.966117084,Nile
April 2012,48180573.92818494,Nile
May 2012,48245276.14954093,Nile
June 2012,48312135.11160879,Nile
July 2012,48376837.332964785,Nile
August 2012,48443696.29503264,Nile
September 2012,48510555.2571005,Nile
October 2012,48575257.47845649,Nile
November 2012,48642116.440524355,Nile
December 2012,48706818.661880344,Nile
January 2013,48773677.6239482,Nile
February 2013,48841637.18773613,Nile
March 2013,48903020.01954458,Nile
April 2013,48970979.5833325,Nile
May 2013,49036746.90312727,Nile
June 2013,49104706.4669152,Nile
July 2013,49170473.786709964,Nile
August 2013,49238433.35049789,Nile
September 2013,49306392.914285816,Nile
October 2013,49372160.23408058,Nile
November 2013,49440119.797868505,Nile
December 2013,49505887.11766328,Nile
January 2014,49573846.6814512,Nile
February 2014,49642917.06876873,Nile
March 2014,49705303.22505554,Nile
April 2014,49774373.61237307,Nile
May 2014,49841215.92268036,Nile
June 2014,49910286.309997894,Nile
July 2014,49977128.62030519,Nile
August 2014,50046199.00762272,Nile
September 2014,50115269.39494025,Nile
October 2014,50182111.705247544,Nile
November 2014,50251182.092565075,Nile
December 2014,50318024.40287237,Nile
January 2015,50387094.7901899,Nile
February 2015,50457481.391470574,Nile
March 2015,50521056.3861757,Nile
April 2015,50591442.987456374,Nile
May 2015,50659559.05321186,Nile
June 2015,50729945.654492535,Nile
July 2015,50798061.72024802,Nile
August 2015,50868448.321528696,Nile
September 2015,50938834.92280937,Nile
October 2015,51006950.988564864,Nile
November 2015,51077337.58984554,Nile
December 2015,51145453.655601025,Nile
January 2016,51215840.2568817,Nile
February 2016,51286631.752703466,Nile
March 2016,51352856.055246405,Nile
April 2016,51423647.55106817,Nile
May 2016,51492155.45025052,Nile
June 2016,51562946.94607229,Nile
July 2016,51631454.84525464,Nile
August 2016,51702246.341076404,Nile
September 2016,51773037.83689817,Nile
October 2016,51841545.73608052,Nile
November 2016,51912337.23190229,Nile
December 2016,51980845.131084636,Nile
January 2017,52051636.6269064,Nile
February 2017,52125049.77536574,Nile
March 2017,52191358.42558707,Nile
April 2017,52264771.57404641,Nile
May 2017,52335816.55642641,Nile
June 2017,52409229.70488575,Nile
July 2017,52480274.687265754,Nile
August 2017,52553687.83572509,Nile
September 2017,52627100.98418442,Nile
October 2017,52698145.966564424,Nile
November 2017,52771559.11502376,Nile
December 2017,52842604.097403765,Nile
January 2018,52916017.2458631,Nile
February 2018,52989029.57851377,Nile
March 2018,53054976.201553084,Nile
April 2018,53127988.53420375,Nile
May 2018,53198645.63031731,Nile
June 2018,53271657.96296798,Nile
July 2018,53342315.059081525,Nile
August 2018,53415327.39173219,Nile
September 2018,53488339.72438286,Nile
October 2018,53558996.82049642,Nile
November 2018,53632009.15314709,Nile
December 2018,53702666.249260634,Nile
January 2019,53775678.5819113,Nile
January 2000,11895051.6413421,ArabianPeninsula
February 2000,11939065.72153659,ArabianPeninsula
March 2000,11980240.183654018,ArabianPeninsula
April 2000,12024254.263848508,ArabianPeninsula
May 2000,12066848.535004467,ArabianPeninsula
June 2000,12110862.615198959,ArabianPeninsula
July 2000,12153456.886354918,ArabianPeninsula
August 2000,12197470.966549408,ArabianPeninsula
September 2000,12241485.0467439,ArabianPeninsula
October 2000,12284079.317899859,ArabianPeninsula
November 2000,12328093.398094349,ArabianPeninsula
December 2000,12370687.669250308,ArabianPeninsula
January 2001,12414701.7494448,ArabianPeninsula
February 2001,12460607.381882152,ArabianPeninsula
March 2001,12502070.53376105,ArabianPeninsula
April 2001,12547976.166198403,ArabianPeninsula
May 2001,12592400.971782936,ArabianPeninsula
June 2001,12638306.604220288,ArabianPeninsula
July 2001,12682731.409804823,ArabianPeninsula
August 2001,12728637.042242175,ArabianPeninsula
September 2001,12774542.674679527,ArabianPeninsula
October 2001,12818967.48026406,ArabianPeninsula
November 2001,12864873.112701412,ArabianPeninsula
December 2001,12909297.918285947,ArabianPeninsula
January 2002,12955203.5507233,ArabianPeninsula
February 2002,13006436.066956986,ArabianPeninsula
March 2002,13052710.5977487,ArabianPeninsula
April 2002,13103943.113982387,ArabianPeninsula
May 2002,13153522.968402082,ArabianPeninsula
June 2002,13204755.484635768,ArabianPeninsula
July 2002,13254335.339055466,ArabianPeninsula
August 2002,13305567.85528915,ArabianPeninsula
September 2002,13356800.371522836,ArabianPeninsula
October 2002,13406380.225942532,ArabianPeninsula
November 2002,13457612.742176218,ArabianPeninsula
December 2002,13507192.596595913,ArabianPeninsula
January 2003,13558425.1128296,ArabianPeninsula
February 2003,13610164.669732997,ArabianPeninsula
March 2003,13656897.17274252,ArabianPeninsula
April 2003,13708636.729645917,ArabianPeninsula
May 2003,13758707.268584691,ArabianPeninsula
June 2003,13810446.825488089,ArabianPeninsula
July 2003,13860517.36442686,ArabianPeninsula
August 2003,13912256.92133026,ArabianPeninsula
September 2003,13963996.478233658,ArabianPeninsula
October 2003,14014067.017172432,ArabianPeninsula
November 2003,14065806.57407583,ArabianPeninsula
December 2003,14115877.113014603,ArabianPeninsula
January 2004,14167616.669918,ArabianPeninsula
February 2004,14223427.850690432,ArabianPeninsula
March 2004,14275638.310122706,ArabianPeninsula
April 2004,14331449.490895137,ArabianPeninsula
May 2004,14385460.310997488,ArabianPeninsula
June 2004,14441271.49176992,ArabianPeninsula
July 2004,14495282.311872272,ArabianPeninsula
August 2004,14551093.492644703,ArabianPeninsula
September 2004,14606904.673417134,ArabianPeninsula
October 2004,14660915.493519487,ArabianPeninsula
November 2004,14716726.674291916,ArabianPeninsula
December 2004,14770737.494394269,ArabianPeninsula
January 2005,14826548.6751667,ArabianPeninsula
February 2005,14885944.648473704,ArabianPeninsula
March 2005,14939592.624363901,ArabianPeninsula
April 2005,14998988.597670905,ArabianPeninsula
May 2005,15056468.571838973,ArabianPeninsula
June 2005,15115864.545145977,ArabianPeninsula
July 2005,15173344.519314047,ArabianPeninsula
August 2005,15232740.492621051,ArabianPeninsula
September 2005,15292136.465928053,ArabianPeninsula
October 2005,15349616.440096123,ArabianPeninsula
November 2005,15409012.413403127,ArabianPeninsula
December 2005,15466492.387571195,ArabianPeninsula
January 2006,15525888.3608782,ArabianPeninsula
February 2006,15589914.698938904,ArabianPeninsula
March 2006,15647744.939767927,ArabianPeninsula
April 2006,15711771.277828632,ArabianPeninsula
May 2006,15773732.250145443,ArabianPeninsula
June 2006,15837758.588206148,ArabianPeninsula
July 2006,15899719.560522959,ArabianPeninsula
August 2006,15963745.898583664,ArabianPeninsula
September 2006,16027772.236644369,ArabianPeninsula
October 2006,16089733.20896118,ArabianPeninsula
November 2006,16153759.547021884,ArabianPeninsula
December 2006,16215720.519338695,ArabianPeninsula
January 2007,16279746.8573994,ArabianPeninsula
February 2007,16346504.209320795,ArabianPeninsula
March 2007,16406801.172346571,ArabianPeninsula
April 2007,16473558.524267968,ArabianPeninsula
May 2007,16538162.413224157,ArabianPeninsula
June 2007,16604919.765145551,ArabianPeninsula
July 2007,16669523.65410174,ArabianPeninsula
August 2007,16736281.006023137,ArabianPeninsula
September 2007,16803038.357944533,ArabianPeninsula
October 2007,16867642.246900722,ArabianPeninsula
November 2007,16934399.598822117,ArabianPeninsula
December 2007,16999003.487778306,ArabianPeninsula
January 2008,17065760.8396997,ArabianPeninsula
February 2008,17139777.768670056,ArabianPeninsula
March 2008,17209019.41190039,ArabianPeninsula
April 2008,17283036.340870745,ArabianPeninsula
May 2008,17354665.62697109,ArabianPeninsula
June 2008,17428682.555941444,ArabianPeninsula
July 2008,17500311.842041787,ArabianPeninsula
August 2008,17574328.771012142,ArabianPeninsula
September 2008,17648345.699982498,ArabianPeninsula
October 2008,17719974.986082844,ArabianPeninsula
November 2008,17793991.9150532,ArabianPeninsula
December 2008,17865621.201153543,ArabianPeninsula
January 2009,17939638.1301239,ArabianPeninsula
February 2009,18017442.52859482,ArabianPeninsula
March 2009,18087717.469149206,ArabianPeninsula
April 2009,18165521.867620133,ArabianPeninsula
May 2009,18240816.446785543,ArabianPeninsula
June 2009,18318620.845256466,ArabianPeninsula
July 2009,18393915.42442188,ArabianPeninsula
August 2009,18471719.822892804,ArabianPeninsula
September 2009,18549524.22136373,ArabianPeninsula
October 2009,18624818.80052914,ArabianPeninsula
November 2009,18702623.199000064,ArabianPeninsula
December 2009,18777917.77816548,ArabianPeninsula
January 2010,18855722.1766364,ArabianPeninsula
February 2010,18937785.708742373,ArabianPeninsula
March 2010,19011907.60870906,ArabianPeninsula
April 2010,19093971.14081503,ArabianPeninsula
May 2010,19173387.462207906,ArabianPeninsula
June 2010,19255450.99431388,ArabianPeninsula
July 2010,19334867.315706756,ArabianPeninsula
August 2010,19416930.847812727,ArabianPeninsula
September 2010,19498994.379918702,ArabianPeninsula
October 2010,19578410.701311577,ArabianPeninsula
November 2010,19660474.23341755,ArabianPeninsula
December 2010,19739890.554810427,ArabianPeninsula
January 2011,19821954.0869164,ArabianPeninsula
February 2011,19911063.80279266,ArabianPeninsula
March 2011,19991549.997777674,ArabianPeninsula
April 2011,20080659.713653937,ArabianPeninsula
May 2011,20166894.922566447,ArabianPeninsula
June 2011,20256004.63844271,ArabianPeninsula
July 2011,20342239.847355224,ArabianPeninsula
August 2011,20431349.563231487,ArabianPeninsula
September 2011,20520459.27910775,ArabianPeninsula
October 2011,20606694.48802026,ArabianPeninsula
November 2011,20695804.203896523,ArabianPeninsula
December 2011,20782039.412809037,ArabianPeninsula
January 2012,20871149.1286853,ArabianPeninsula
February 2012,20965477.77893907,ArabianPeninsula
March 2012,21053720.709821627,ArabianPeninsula
April 2012,21148049.360075396,ArabianPeninsula
May 2012,21239335.15064356,ArabianPeninsula
June 2012,21333663.80089733,ArabianPeninsula
July 2012,21424949.59146549,ArabianPeninsula
August 2012,21519278.241719265,ArabianPeninsula
September 2012,21613606.891973034,ArabianPeninsula
October 2012,21704892.682541195,ArabianPeninsula
November 2012,21799221.332794964,ArabianPeninsula
December 2012,21890507.12336313,ArabianPeninsula
January 2013,21984835.7736169,ArabianPeninsula
February 2013,22086480.44564421,ArabianPeninsula
March 2013,22178288.53650759,ArabianPeninsula
April 2013,22279933.208534904,ArabianPeninsula
May 2013,22378299.020174235,ArabianPeninsula
June 2013,22479943.692201547,ArabianPeninsula
July 2013,22578309.503840882,ArabianPeninsula
August 2013,22679954.175868195,ArabianPeninsula
September 2013,22781598.847895507,ArabianPeninsula
October 2013,22879964.65953484,ArabianPeninsula
November 2013,22981609.331562154,ArabianPeninsula
December 2013,23079975.14320149,ArabianPeninsula
January 2014,23181619.8152288,ArabianPeninsula
February 2014,23293690.636198927,ArabianPeninsula
March 2014,23394915.89384936,ArabianPeninsula
April 2014,23506986.714819487,ArabianPeninsula
May 2014,23615442.348016385,ArabianPeninsula
June 2014,23727513.16898651,ArabianPeninsula
July 2014,23835968.802183405,ArabianPeninsula
August 2014,23948039.62315353,ArabianPeninsula
September 2014,24060110.444123656,ArabianPeninsula
October 2014,24168566.077320553,ArabianPeninsula
November 2014,24280636.89829068,ArabianPeninsula
December 2014,24389092.531487573,ArabianPeninsula
January 2015,24501163.3524577,ArabianPeninsula
February 2015,24621640.946370516,ArabianPeninsula
March 2015,24730459.41829177,ArabianPeninsula
April 2015,24850937.012204587,ArabianPeninsula
May 2015,24967528.23212022,ArabianPeninsula
June 2015,25088005.826033037,ArabianPeninsula
July 2015,25204597.04594867,ArabianPeninsula
August 2015,25325074.639861487,ArabianPeninsula
September 2015,25445552.233774304,ArabianPeninsula
October 2015,25562143.453689933,ArabianPeninsula
November 2015,25682621.04760275,ArabianPeninsula
December 2015,25799212.267518383,ArabianPeninsula
January 2016,25919689.8614312,ArabianPeninsula
February 2016,26050121.37334541,ArabianPeninsula
March 2016,26172137.949007086,ArabianPeninsula
April 2016,26302569.46092129,ArabianPeninsula
May 2016,26428793.504709236,ArabianPeninsula
June 2016,26559225.01662344,ArabianPeninsula
July 2016,26685449.060411386,ArabianPeninsula
August 2016,26815880.57232559,ArabianPeninsula
September 2016,26946312.0842398,ArabianPeninsula
October 2016,27072536.12802774,ArabianPeninsula
November 2016,27202967.63994195,ArabianPeninsula
December 2016,27329191.68372989,ArabianPeninsula
January 2017,27459623.1956441,ArabianPeninsula
February 2017,27601195.56085214,ArabianPeninsula
March 2017,27729067.374588434,ArabianPeninsula
April 2017,27870639.73979647,ArabianPeninsula
May 2017,28007645.25451393,ArabianPeninsula
June 2017,28149217.619721968,ArabianPeninsula
July 2017,28286223.134439427,ArabianPeninsula
August 2017,28427795.499647465,ArabianPeninsula
September 2017,28569367.864855506,ArabianPeninsula
October 2017,28706373.37957296,ArabianPeninsula
November 2017,28847945.744781002,ArabianPeninsula
