time,discharge,hotspot
August 2017,0.075247884,Iran
September 2017,-0.008139014,Iran
October 2017,-0.2122165,Iran
November 2017,-1.3152628,Iran
December 2017,-3.294564,Iran
January 2018,-4.721185,Iran
February 2018,-4.4273543,Iran
March 2018,-5.389874,Iran
April 2018,-4.8690367,Iran
May 2018,0.7370758,Iran
June 2018,-0.13714433,Iran
July 2018,-0.4241482,Iran
August 2018,-0.35087407,Iran
September 2018,-0.3769263,Iran
October 2018,-0.22434723,Iran
November 2018,2.366401,Iran
December 2018,2.9069743,Iran
January 2019,6.2862344,Iran
February 2019,7.490532,Iran
March 2019,9.024376,Iran
April 2019,19.038082,Iran
May 2019,6.6074553,Iran
June 2019,2.7242181,Iran
July 2019,1.3898869,Iran
August 2019,0.86181116,Iran
September 2019,0.7861011,Iran
October 2019,0.41351283,Iran
November 2019,-0.26101232,Iran
December 2019,0.49073505,Iran
January 1980,-8.404842,Vietnam
February 1980,-5.9065,Vietnam
March 1980,-4.1124,Vietnam
April 1980,-3.7904472,Vietnam
May 1980,-0.64715576,Vietnam
June 1980,1.3186989,Vietnam
July 1980,-2.4882355,Vietnam
August 1980,-19.228958,Vietnam
September 1980,85.688,Vietnam
October 1980,13.371948,Vietnam
November 1980,32.564957,Vietnam
December 1980,-3.3984756,Vietnam
January 1981,1.6263008,Vietnam
February 1981,-0.053703308,Vietnam
March 1981,-0.14509201,Vietnam
April 1981,0.29195404,Vietnam
May 1981,2.1442986,Vietnam
June 1981,34.41346,Vietnam
July 1981,30.731674,Vietnam
August 1981,28.894363,Vietnam
September 1981,-47.36322,Vietnam
October 1981,3.286499,Vietnam
November 1981,18.248825,Vietnam
December 1981,1.1685333,Vietnam
January 1982,0.8307228,Vietnam
February 1982,0.15311813,Vietnam
March 1982,-0.49552727,Vietnam
April 1982,5.0108166,Vietnam
May 1982,-3.7762756,Vietnam
June 1982,-2.1984062,Vietnam
July 1982,4.5678864,Vietnam
August 1982,-36.726654,Vietnam
September 1982,7.3784485,Vietnam
October 1982,-26.676529,Vietnam
November 1982,-19.203026,Vietnam
December 1982,-14.253849,Vietnam
January 1983,-5.82753,Vietnam
February 1983,-4.5175133,Vietnam
March 1983,-3.6309986,Vietnam
April 1983,-3.6220913,Vietnam
May 1983,-7.2048893,Vietnam
June 1983,-13.120209,Vietnam
July 1983,-36.75818,Vietnam
August 1983,-29.412643,Vietnam
September 1983,-52.021378,Vietnam
October 1983,50.762024,Vietnam
November 1983,23.30278,Vietnam
December 1983,1.7758331,Vietnam
January 1984,2.3522148,Vietnam
February 1984,-0.080041885,Vietnam
March 1984,-1.9372997,Vietnam
April 1984,-0.21694374,Vietnam
May 1984,2.435482,Vietnam
June 1984,1.2939873,Vietnam
July 1984,-5.504959,Vietnam
August 1984,32.05284,Vietnam
September 1984,-22.082397,Vietnam
October 1984,-8.578796,Vietnam
November 1984,-11.311531,Vietnam
December 1984,-12.191673,Vietnam
January 1985,-5.5908127,Vietnam
February 1985,-2.9789848,Vietnam
March 1985,-1.98839,Vietnam
April 1985,-0.27965355,Vietnam
May 1985,6.1051025,Vietnam
June 1985,3.013401,Vietnam
July 1985,-8.390282,Vietnam
August 1985,-38.369865,Vietnam
September 1985,-23.555222,Vietnam
October 1985,-34.69435,Vietnam
November 1985,-18.861893,Vietnam
December 1985,-2.1261673,Vietnam
January 1986,-6.7868843,Vietnam
February 1986,-4.844656,Vietnam
March 1986,-5.3090973,Vietnam
April 1986,-5.4195967,Vietnam
May 1986,6.187214,Vietnam
June 1986,-0.49926376,Vietnam
July 1986,9.931976,Vietnam
August 1986,15.117294,Vietnam
September 1986,-8.130035,Vietnam
October 1986,-10.128693,Vietnam
November 1986,-12.956566,Vietnam
December 1986,8.776474,Vietnam
January 1987,-2.3588371,Vietnam
February 1987,-2.0836086,Vietnam
March 1987,-2.339819,Vietnam
April 1987,-4.0842056,Vietnam
May 1987,-11.461882,Vietnam
June 1987,-14.546146,Vietnam
July 1987,-18.295326,Vietnam
August 1987,-44.08143,Vietnam
September 1987,-18.304352,Vietnam
October 1987,-66.45454,Vietnam
November 1987,-17.420746,Vietnam
December 1987,-16.711426,Vietnam
January 1988,-9.953016,Vietnam
February 1988,-6.956053,Vietnam
March 1988,-6.482521,Vietnam
April 1988,-5.757965,Vietnam
May 1988,-3.884859,Vietnam
June 1988,1.0875168,Vietnam
July 1988,-37.02565,Vietnam
August 1988,-65.40119,Vietnam
September 1988,-91.622185,Vietnam
October 1988,2.93396,Vietnam
November 1988,-27.434929,Vietnam
December 1988,-21.35088,Vietnam
January 1989,-11.470034,Vietnam
February 1989,-8.562592,Vietnam
March 1989,-3.1906567,Vietnam
April 1989,-5.0603237,Vietnam
May 1989,-2.876175,Vietnam
June 1989,2.631874,Vietnam
July 1989,-2.1109924,Vietnam
August 1989,-25.182404,Vietnam
September 1989,-38.799774,Vietnam
October 1989,-17.520248,Vietnam
November 1989,-32.36596,Vietnam
December 1989,-21.429363,Vietnam
January 1990,-10.32485,Vietnam
February 1990,-7.080055,Vietnam
March 1990,-2.6085052,Vietnam
April 1990,-4.583729,Vietnam
May 1990,-7.8140717,Vietnam
June 1990,24.21302,Vietnam
July 1990,17.052132,Vietnam
August 1990,12.681641,Vietnam
September 1990,-9.231873,Vietnam
October 1990,20.584534,Vietnam
November 1990,-3.4829636,Vietnam
December 1990,-10.062645,Vietnam
January 1991,-3.5032616,Vietnam
February 1991,-1.9518414,Vietnam
March 1991,-1.4492111,Vietnam
April 1991,-3.2435112,Vietnam
May 1991,-9.139477,Vietnam
June 1991,-13.1777725,Vietnam
July 1991,-8.256859,Vietnam
August 1991,12.44429,Vietnam
September 1991,25.735977,Vietnam
October 1991,3.9766846,Vietnam
November 1991,-26.65001,Vietnam
December 1991,-10.345444,Vietnam
January 1992,-1.5005417,Vietnam
February 1992,-2.253807,Vietnam
March 1992,-2.618801,Vietnam
April 1992,-4.496275,Vietnam
May 1992,-10.498003,Vietnam
June 1992,-7.6789207,Vietnam
July 1992,-32.608288,Vietnam
August 1992,-4.1819,Vietnam
September 1992,-47.806564,Vietnam
October 1992,-21.307205,Vietnam
November 1992,-27.719872,Vietnam
December 1992,-23.40427,Vietnam
January 1993,-10.71493,Vietnam
February 1993,-7.466484,Vietnam
March 1993,-3.6716843,Vietnam
April 1993,-5.467207,Vietnam
May 1993,-9.144489,Vietnam
June 1993,-16.530327,Vietnam
July 1993,-3.424614,Vietnam
August 1993,-36.788208,Vietnam
September 1993,-31.472305,Vietnam
October 1993,0.11846924,Vietnam
November 1993,-34.659363,Vietnam
December 1993,-5.3549347,Vietnam
January 1994,-9.627348,Vietnam
February 1994,-5.811878,Vietnam
March 1994,-2.9182186,Vietnam
April 1994,-2.0849228,Vietnam
May 1994,-0.8915138,Vietnam
June 1994,2.0030518,Vietnam
July 1994,46.197533,Vietnam
August 1994,17.458374,Vietnam
September 1994,70.604996,Vietnam
October 1994,-19.311295,Vietnam
November 1994,-31.472694,Vietnam
December 1994,-6.320236,Vietnam
January 1995,-3.3976746,Vietnam
February 1995,-1.6880951,Vietnam
March 1995,-1.4524117,Vietnam
April 1995,-3.9310322,Vietnam
May 1995,-6.40222,Vietnam
June 1995,-13.830215,Vietnam
July 1995,-18.757462,Vietnam
August 1995,-22.636932,Vietnam
September 1995,34.522415,Vietnam
October 1995,23.437515,Vietnam
November 1995,-1.5563812,Vietnam
December 1995,-5.830063,Vietnam
January 1996,-3.348526,Vietnam
February 1996,-1.6023674,Vietnam
March 1996,-2.2315216,Vietnam
April 1996,1.924427,Vietnam
May 1996,8.959263,Vietnam
June 1996,-1.6276245,Vietnam
July 1996,-14.095383,Vietnam
August 1996,-10.726913,Vietnam
September 1996,56.443115,Vietnam
October 1996,25.544342,Vietnam
November 1996,67.75314,Vietnam
December 1996,20.668594,Vietnam
January 1997,8.396,Vietnam
February 1997,7.3447742,Vietnam
March 1997,3.3210678,Vietnam
April 1997,7.6853313,Vietnam
May 1997,0.7335129,Vietnam
June 1997,-10.719479,Vietnam
July 1997,16.110527,Vietnam
August 1997,52.512375,Vietnam
September 1997,-8.397003,Vietnam
October 1997,-9.360672,Vietnam
November 1997,-23.638496,Vietnam
December 1997,-13.771202,Vietnam
January 1998,-6.9194717,Vietnam
February 1998,-4.2933083,Vietnam
March 1998,-3.903431,Vietnam
April 1998,-4.3545017,Vietnam
May 1998,-11.391117,Vietnam
June 1998,-19.321524,Vietnam
July 1998,-27.3844,Vietnam
August 1998,-72.60785,Vietnam
September 1998,-66.15436,Vietnam
October 1998,-34.413177,Vietnam
November 1998,19.252731,Vietnam
December 1998,28.701477,Vietnam
January 1999,2.7303925,Vietnam
February 1999,-0.50260353,Vietnam
March 1999,-1.5665665,Vietnam
April 1999,10.845415,Vietnam
May 1999,33.6372,Vietnam
June 1999,64.495026,Vietnam
July 1999,28.926064,Vietnam
August 1999,19.458405,Vietnam
September 1999,-30.439178,Vietnam
October 1999,3.031845,Vietnam
November 1999,71.35307,Vietnam
December 1999,41.127876,Vietnam
January 2000,13.423412,Vietnam
February 2000,7.7226353,Vietnam
March 2000,5.6628532,Vietnam
April 2000,10.530554,Vietnam
May 2000,14.364773,Vietnam
June 2000,41.084145,Vietnam
July 2000,92.77503,Vietnam
August 2000,28.159332,Vietnam
September 2000,63.098312,Vietnam
October 2000,53.38965,Vietnam
November 2000,33.03151,Vietnam
December 2000,26.848244,Vietnam
January 2001,11.387878,Vietnam
February 2001,7.6632824,Vietnam
March 2001,10.970345,Vietnam
April 2001,5.936445,Vietnam
May 2001,6.024929,Vietnam
June 2001,11.023308,Vietnam
July 2001,30.227898,Vietnam
August 2001,72.09729,Vietnam
September 2001,7.258789,Vietnam
October 2001,2.14888,Vietnam
November 2001,2.834259,Vietnam
December 2001,3.767723,Vietnam
January 2002,3.947609,Vietnam
February 2002,3.5527668,Vietnam
March 2002,2.2240276,Vietnam
April 2002,-0.56749535,Vietnam
May 2002,-5.3062077,Vietnam
June 2002,8.365807,Vietnam
July 2002,32.531227,Vietnam
August 2002,47.32556,Vietnam
September 2002,32.089294,Vietnam
October 2002,-13.083588,Vietnam
November 2002,0.8108444,Vietnam
December 2002,1.5122681,Vietnam
January 2003,3.9481354,Vietnam
February 2003,3.5517597,Vietnam
March 2003,3.3281822,Vietnam
April 2003,-0.056703568,Vietnam
May 2003,2.3770962,Vietnam
June 2003,-1.5261192,Vietnam
July 2003,-12.170105,Vietnam
August 2003,-26.260284,Vietnam
September 2003,32.027435,Vietnam
October 2003,-5.7047424,Vietnam
November 2003,-29.070564,Vietnam
December 2003,-17.683659,Vietnam
January 2004,-7.8530083,Vietnam
February 2004,-3.6284676,Vietnam
March 2004,-4.0612907,Vietnam
April 2004,-3.2511625,Vietnam
May 2004,-2.5574532,Vietnam
June 2004,12.644146,Vietnam
July 2004,-14.059937,Vietnam
August 2004,13.731766,Vietnam
September 2004,2.98201,Vietnam
October 2004,-41.377426,Vietnam
November 2004,-41.722855,Vietnam
December 2004,-19.946579,Vietnam
January 2005,-12.807507,Vietnam
February 2005,-7.712532,Vietnam
March 2005,-5.5737476,Vietnam
April 2005,-6.314617,Vietnam
May 2005,-9.654039,Vietnam
June 2005,-17.17321,Vietnam
July 2005,-22.884521,Vietnam
August 2005,39.5804,Vietnam
September 2005,34.930054,Vietnam
October 2005,9.403671,Vietnam
November 2005,-1.5995255,Vietnam
December 2005,17.45819,Vietnam
January 2006,4.317936,Vietnam
February 2006,3.0780544,Vietnam
March 2006,2.3954525,Vietnam
April 2006,1.9511986,Vietnam
May 2006,1.8822098,Vietnam
June 2006,-13.1552925,Vietnam
July 2006,16.173721,Vietnam
August 2006,65.160324,Vietnam
September 2006,-0.9201813,Vietnam
October 2006,25.410645,Vietnam
November 2006,-27.291328,Vietnam
December 2006,-8.039631,Vietnam
January 2007,-0.64974594,Vietnam
February 2007,-2.2670002,Vietnam
March 2007,0.9899368,Vietnam
April 2007,-3.3456364,Vietnam
May 2007,10.039272,Vietnam
June 2007,-11.0353775,Vietnam
July 2007,-0.34371948,Vietnam
August 2007,17.78061,Vietnam
September 2007,-21.311066,Vietnam
October 2007,53.53447,Vietnam
November 2007,36.25981,Vietnam
December 2007,-0.22577667,Vietnam
January 2008,5.4646416,Vietnam
February 2008,3.9896984,Vietnam
March 2008,4.0725594,Vietnam
April 2008,3.2513676,Vietnam
May 2008,15.601192,Vietnam
June 2008,19.013641,Vietnam
July 2008,-4.4211884,Vietnam
August 2008,4.0726776,Vietnam
September 2008,-28.72313,Vietnam
October 2008,7.9192047,Vietnam
November 2008,36.69043,Vietnam
December 2008,12.567955,Vietnam
January 2009,11.995003,Vietnam
February 2009,5.839514,Vietnam
March 2009,3.7669907,Vietnam
April 2009,7.7939415,Vietnam
May 2009,24.307709,Vietnam
June 2009,0.38757706,Vietnam
July 2009,-0.380188,Vietnam
August 2009,-28.08548,Vietnam
September 2009,5.7121124,Vietnam
October 2009,6.5128784,Vietnam
November 2009,-20.912827,Vietnam
December 2009,-15.352806,Vietnam
January 2010,-4.6659737,Vietnam
February 2010,-3.595705,Vietnam
March 2010,-4.0268383,Vietnam
April 2010,-5.46809,Vietnam
May 2010,-12.441318,Vietnam
June 2010,-21.208002,Vietnam
July 2010,-54.438335,Vietnam
August 2010,-49.751534,Vietnam
September 2010,-49.17279,Vietnam
October 2010,43.26149,Vietnam
November 2010,95.114395,Vietnam
December 2010,1.4681396,Vietnam
January 2011,2.5177574,Vietnam
February 2011,0.89881325,Vietnam
March 2011,1.0327053,Vietnam
April 2011,0.6396351,Vietnam
May 2011,-1.1637611,Vietnam
June 2011,-4.6011353,Vietnam
July 2011,-4.3486786,Vietnam
August 2011,23.075928,Vietnam
September 2011,48.001053,Vietnam
October 2011,79.99419,Vietnam
November 2011,26.550186,Vietnam
December 2011,15.982994,Vietnam
January 2012,11.994751,Vietnam
February 2012,10.356962,Vietnam
March 2012,8.129747,Vietnam
April 2012,11.53574,Vietnam
May 2012,5.076988,Vietnam
June 2012,2.828621,Vietnam
July 2012,-6.827736,Vietnam
August 2012,-29.048859,Vietnam
September 2012,23.044464,Vietnam
October 2012,-28.264679,Vietnam
November 2012,-26.635078,Vietnam
December 2012,-14.510159,Vietnam
January 2013,-4.081318,Vietnam
February 2013,-2.7617188,Vietnam
March 2013,-3.1702938,Vietnam
April 2013,-2.6051922,Vietnam
May 2013,-5.587492,Vietnam
June 2013,-7.9639473,Vietnam
July 2013,-16.060394,Vietnam
August 2013,-0.0070648193,Vietnam
September 2013,17.640839,Vietnam
October 2013,55.202927,Vietnam
November 2013,13.571671,Vietnam
December 2013,0.020225525,Vietnam
January 2014,5.324459,Vietnam
February 2014,3.754221,Vietnam
March 2014,1.7307816,Vietnam
April 2014,2.910822,Vietnam
May 2014,-4.9108753,Vietnam
June 2014,-3.1934433,Vietnam
July 2014,43.666725,Vietnam
August 2014,29.04419,Vietnam
September 2014,-13.100815,Vietnam
October 2014,-24.509094,Vietnam
November 2014,-19.77948,Vietnam
December 2014,4.5210876,Vietnam
January 2015,0.82400894,Vietnam
February 2015,0.18683052,Vietnam
March 2015,0.035074234,Vietnam
April 2015,-1.6041679,Vietnam
May 2015,-11.26413,Vietnam
June 2015,-23.66846,Vietnam
July 2015,-39.21439,Vietnam
August 2015,-45.571693,Vietnam
September 2015,-43.705856,Vietnam
October 2015,-55.948845,Vietnam
November 2015,-24.47947,Vietnam
December 2015,-12.407848,Vietnam
January 2016,-3.0056648,Vietnam
February 2016,-0.54494095,Vietnam
March 2016,-2.1157856,Vietnam
April 2016,-6.3211517,Vietnam
May 2016,-7.9654007,Vietnam
June 2016,-13.68853,Vietnam
July 2016,-9.813736,Vietnam
August 2016,-46.564377,Vietnam
September 2016,-2.3474731,Vietnam
October 2016,15.131363,Vietnam
November 2016,19.756348,Vietnam
December 2016,61.813553,Vietnam
January 2017,19.726532,Vietnam
February 2017,16.32871,Vietnam
March 2017,8.764889,Vietnam
April 2017,8.686771,Vietnam
May 2017,4.803009,Vietnam
June 2017,0.41157532,Vietnam
July 2017,20.478806,Vietnam
August 2017,12.642487,Vietnam
September 2017,-20.06874,Vietnam
October 2017,2.5520172,Vietnam
November 2017,22.3927,Vietnam
December 2017,10.068115,Vietnam
January 2018,9.104382,Vietnam
February 2018,6.945822,Vietnam
March 2018,8.4361,Vietnam
April 2018,3.4200134,Vietnam
May 2018,-0.56962585,Vietnam
June 2018,4.563793,Vietnam
July 2018,43.646675,Vietnam
August 2018,113.50583,Vietnam
September 2018,37.068268,Vietnam
October 2018,-42.360077,Vietnam
November 2018,-27.762886,Vietnam
December 2018,11.70919,Vietnam
January 2019,12.87962,Vietnam
February 2019,7.777441,Vietnam
March 2019,6.1393795,Vietnam
April 2019,3.5121994,Vietnam
May 2019,1.8731956,Vietnam
June 2019,-4.3292236,Vietnam
July 2019,-32.95427,Vietnam
August 2019,-26.161453,Vietnam
September 2019,90.50444,Vietnam
October 2019,-41.815582,Vietnam
November 2019,-11.499374,Vietnam
December 2019,-15.239365,Vietnam
January 1980,-4.8149967,Thailand
February 1980,-3.389676,Thailand
March 1980,-1.639925,Thailand
April 1980,-1.1217842,Thailand
May 1980,-1.4268045,Thailand
June 1980,-0.32741547,Thailand
July 1980,-3.84408,Thailand
August 1980,0.5509567,Thailand
September 1980,8.989979,Thailand
October 1980,2.5414162,Thailand
November 1980,-3.2107391,Thailand
December 1980,-3.194437,Thailand
January 1981,-3.95648,Thailand
February 1981,-2.3437567,Thailand
March 1981,-1.4376316,Thailand
April 1981,-0.4808507,Thailand
May 1981,-0.8976288,Thailand
June 1981,7.1805286,Thailand
July 1981,-0.01676178,Thailand
August 1981,11.136948,Thailand
September 1981,-10.323315,Thailand
October 1981,-15.903095,Thailand
November 1981,-1.2533379,Thailand
December 1981,-2.2082272,Thailand
January 1982,-4.479103,Thailand
February 1982,-3.5291243,Thailand
March 1982,-2.7548332,Thailand
April 1982,-0.7221246,Thailand
May 1982,-2.4210815,Thailand
June 1982,-2.245947,Thailand
July 1982,0.29167175,Thailand
August 1982,11.04607,Thailand
September 1982,-8.549957,Thailand
October 1982,-13.63715,Thailand
November 1982,-11.380865,Thailand
December 1982,-9.226873,Thailand
January 1983,-6.427821,Thailand
February 1983,-4.5743513,Thailand
March 1983,-2.3441234,Thailand
April 1983,-1.9246054,Thailand
May 1983,-3.4935102,Thailand
June 1983,-7.225787,Thailand
July 1983,-12.9136505,Thailand
August 1983,-10.939987,Thailand
September 1983,-11.884968,Thailand
October 1983,6.7595024,Thailand
November 1983,7.524082,Thailand
December 1983,2.1251736,Thailand
January 1984,-1.1093693,Thailand
February 1984,-0.38841724,Thailand
March 1984,-0.41294384,Thailand
April 1984,0.6201906,Thailand
May 1984,-2.3331842,Thailand
June 1984,4.9833794,Thailand
July 1984,-3.0547028,Thailand
August 1984,-7.8889847,Thailand
September 1984,-16.461235,Thailand
October 1984,-8.042877,Thailand
November 1984,-11.328091,Thailand
December 1984,-3.35783,Thailand
January 1985,-4.609276,Thailand
February 1985,-2.4758863,Thailand
March 1985,-0.869668,Thailand
April 1985,-0.38210297,Thailand
May 1985,-1.2536211,Thailand
June 1985,8.689707,Thailand
July 1985,0.863842,Thailand
August 1985,-3.4336357,Thailand
September 1985,-1.5564651,Thailand
October 1985,-0.8315506,Thailand
November 1985,2.539669,Thailand
December 1985,0.20950508,Thailand
January 1986,-1.465517,Thailand
February 1986,-1.0262451,Thailand
March 1986,-0.85122776,Thailand
April 1986,-0.2222395,Thailand
May 1986,2.9334679,Thailand
June 1986,-1.7066517,Thailand
July 1986,-4.220274,Thailand
August 1986,-13.2411,Thailand
September 1986,-16.384937,Thailand
October 1986,-14.222488,Thailand
November 1986,-7.842436,Thailand
December 1986,-8.574413,Thailand
January 1987,-6.0954056,Thailand
February 1987,-4.773287,Thailand
March 1987,-3.1917443,Thailand
April 1987,-2.7546506,Thailand
May 1987,-4.8538427,Thailand
June 1987,-9.732981,Thailand
July 1987,-14.258945,Thailand
August 1987,-18.652695,Thailand
September 1987,-10.272938,Thailand
October 1987,-16.233284,Thailand
November 1987,-4.7819023,Thailand
December 1987,-1.6336498,Thailand
January 1988,-4.905596,Thailand
February 1988,-3.9905586,Thailand
March 1988,-3.289958,Thailand
April 1988,-2.0454664,Thailand
May 1988,1.6103802,Thailand
June 1988,7.045042,Thailand
July 1988,-3.5734806,Thailand
August 1988,-11.930607,Thailand
September 1988,-9.8411255,Thailand
October 1988,1.6080246,Thailand
November 1988,9.055172,Thailand
December 1988,-3.1309414,Thailand
January 1989,-3.0537567,Thailand
February 1989,-2.16263,Thailand
March 1989,-1.9382591,Thailand
April 1989,-1.6744933,Thailand
May 1989,-2.286353,Thailand
June 1989,-4.1851673,Thailand
July 1989,-8.768118,Thailand
August 1989,-15.55978,Thailand
September 1989,-23.08844,Thailand
October 1989,-4.674412,Thailand
November 1989,-10.001032,Thailand
December 1989,-10.731567,Thailand
January 1990,-7.3843174,Thailand
February 1990,-5.5756063,Thailand
March 1990,-3.7874913,Thailand
April 1990,-3.179922,Thailand
May 1990,-1.9662008,Thailand
June 1990,-1.1200581,Thailand
July 1990,-5.187361,Thailand
August 1990,-15.02002,Thailand
September 1990,-15.756378,Thailand
October 1990,-7.8792763,Thailand
November 1990,-7.1656647,Thailand
December 1990,-8.579832,Thailand
January 1991,-5.85149,Thailand
February 1991,-4.497034,Thailand
March 1991,-3.4366817,Thailand
April 1991,-2.6485367,Thailand
May 1991,-3.032812,Thailand
June 1991,-0.8050766,Thailand
July 1991,-0.43055534,Thailand
August 1991,10.748207,Thailand
September 1991,-10.895702,Thailand
October 1991,-9.827633,Thailand
November 1991,-5.9604874,Thailand
December 1991,-4.9594,Thailand
January 1992,-3.0043392,Thailand
February 1992,-1.745801,Thailand
March 1992,-0.66154957,Thailand
April 1992,-1.4568524,Thailand
May 1992,-4.205904,Thailand
June 1992,-10.012248,Thailand
July 1992,-13.121664,Thailand
August 1992,-15.8325,Thailand
September 1992,-19.777744,Thailand
October 1992,-6.2147293,Thailand
November 1992,-6.999769,Thailand
December 1992,-6.6645756,Thailand
January 1993,-3.0708237,Thailand
February 1993,-2.5038595,Thailand
March 1993,-1.448844,Thailand
April 1993,-1.6465087,Thailand
May 1993,-3.804391,Thailand
June 1993,-8.762747,Thailand
July 1993,-11.040758,Thailand
August 1993,-17.756552,Thailand
September 1993,-14.112209,Thailand
October 1993,-13.58823,Thailand
November 1993,-10.367416,Thailand
December 1993,-1.9739323,Thailand
January 1994,-4.9936647,Thailand
February 1994,-3.8506079,Thailand
March 1994,-0.13956928,Thailand
April 1994,-0.3963728,Thailand
May 1994,1.7854671,Thailand
June 1994,6.6202946,Thailand
July 1994,16.272354,Thailand
August 1994,26.051765,Thailand
September 1994,28.421139,Thailand
October 1994,0.6797714,Thailand
November 1994,2.028244,Thailand
December 1994,-1.0660782,Thailand
January 1995,0.99996567,Thailand
February 1995,1.8237238,Thailand
March 1995,0.98113537,Thailand
April 1995,0.5770626,Thailand
May 1995,0.06964111,Thailand
June 1995,-2.7656727,Thailand
July 1995,-5.394453,Thailand
August 1995,13.247936,Thailand
September 1995,32.097507,Thailand
October 1995,8.058746,Thailand
November 1995,11.871033,Thailand
December 1995,2.5909138,Thailand
January 1996,2.458084,Thailand
February 1996,3.3847132,Thailand
March 1996,2.6679983,Thailand
April 1996,2.6154327,Thailand
May 1996,2.4931746,Thailand
June 1996,-0.7572708,Thailand
July 1996,3.6905937,Thailand
August 1996,-5.26165,Thailand
September 1996,5.8250427,Thailand
October 1996,12.3424835,Thailand
November 1996,7.603256,Thailand
December 1996,11.714386,Thailand
January 1997,2.8648224,Thailand
February 1997,3.4410086,Thailand
March 1997,2.1148863,Thailand
April 1997,1.3634338,Thailand
May 1997,-1.80902,Thailand
June 1997,-7.2473726,Thailand
July 1997,5.8843956,Thailand
August 1997,9.002834,Thailand
September 1997,-3.2620735,Thailand
October 1997,-4.5914955,Thailand
November 1997,-5.23777,Thailand
December 1997,-1.2276783,Thailand
January 1998,-1.969553,Thailand
February 1998,-1.0964947,Thailand
March 1998,-0.9730253,Thailand
April 1998,-1.170826,Thailand
May 1998,-3.0159903,Thailand
June 1998,-7.942024,Thailand
July 1998,-9.41942,Thailand
August 1998,-19.599464,Thailand
September 1998,-15.5590515,Thailand
October 1998,-14.531731,Thailand
November 1998,-9.892059,Thailand
December 1998,-6.2408924,Thailand
January 1999,-5.0949183,Thailand
February 1999,-0.12407684,Thailand
March 1999,-1.9379778,Thailand
April 1999,1.9146385,Thailand
May 1999,6.88529,Thailand
June 1999,8.232107,Thailand
July 1999,0.5936241,Thailand
August 1999,-2.561325,Thailand
September 1999,-4.2806396,Thailand
October 1999,1.3649597,Thailand
November 1999,11.139511,Thailand
December 1999,7.325222,Thailand
January 2000,2.2335167,Thailand
February 2000,2.6969938,Thailand
March 2000,3.0617332,Thailand
April 2000,4.180213,Thailand
May 2000,6.7424755,Thailand
June 2000,8.475069,Thailand
July 2000,5.563431,Thailand
August 2000,-2.0104942,Thailand
September 2000,1.3607063,Thailand
October 2000,-0.6921463,Thailand
November 2000,7.289795,Thailand
December 2000,2.060814,Thailand
January 2001,4.667204,Thailand
February 2001,2.1651316,Thailand
March 2001,5.1985474,Thailand
April 2001,1.6087542,Thailand
May 2001,4.2610245,Thailand
June 2001,10.000301,Thailand
July 2001,8.410454,Thailand
August 2001,13.361805,Thailand
September 2001,2.9885788,Thailand
October 2001,5.761402,Thailand
November 2001,5.732315,Thailand
December 2001,3.6332436,Thailand
January 2002,2.413414,Thailand
February 2002,2.043664,Thailand
March 2002,0.7391634,Thailand
April 2002,-0.3427906,Thailand
May 2002,0.97313595,Thailand
June 2002,-0.80298805,Thailand
July 2002,0.5066681,Thailand
August 2002,5.4651604,Thailand
September 2002,29.215122,Thailand
October 2002,-1.5216904,Thailand
November 2002,9.314991,Thailand
December 2002,8.371418,Thailand
January 2003,6.8163605,Thailand
February 2003,5.394202,Thailand
March 2003,3.1914377,Thailand
April 2003,1.2221918,Thailand
May 2003,-1.1421633,Thailand
June 2003,-3.3159447,Thailand
July 2003,-0.9306965,Thailand
August 2003,-11.330502,Thailand
September 2003,-10.018875,Thailand
October 2003,-9.308643,Thailand
November 2003,-9.260557,Thailand
December 2003,-3.6575851,Thailand
January 2004,-4.714135,Thailand
February 2004,-2.986987,Thailand
March 2004,-3.146824,Thailand
April 2004,-3.0820575,Thailand
May 2004,-2.2425547,Thailand
June 2004,6.3047543,Thailand
July 2004,0.37499237,Thailand
August 2004,0.43886185,Thailand
September 2004,5.6385956,Thailand
October 2004,-9.07851,Thailand
November 2004,-10.633921,Thailand
December 2004,-7.903902,Thailand
January 2005,-6.025342,Thailand
February 2005,-3.7880096,Thailand
March 2005,-2.9048233,Thailand
April 2005,-2.291275,Thailand
May 2005,-5.288458,Thailand
June 2005,-4.1647434,Thailand
July 2005,-2.2636013,Thailand
August 2005,0.14286423,Thailand
September 2005,15.146801,Thailand
October 2005,6.039921,Thailand
November 2005,5.763714,Thailand
December 2005,14.046528,Thailand
January 2006,5.196476,Thailand
February 2006,4.771907,Thailand
March 2006,1.7304449,Thailand
April 2006,1.4335184,Thailand
May 2006,4.562847,Thailand
June 2006,8.408506,Thailand
July 2006,14.748917,Thailand
August 2006,20.99733,Thailand
September 2006,28.223988,Thailand
October 2006,39.221825,Thailand
November 2006,5.524761,Thailand
December 2006,3.1850471,Thailand
January 2007,5.2483215,Thailand
February 2007,4.7470427,Thailand
March 2007,1.8500938,Thailand
April 2007,1.3243694,Thailand
May 2007,10.745743,Thailand
June 2007,3.3489094,Thailand
July 2007,6.652645,Thailand
August 2007,-4.41008,Thailand
September 2007,-5.3091583,Thailand
October 2007,10.558292,Thailand
November 2007,0.3489189,Thailand
December 2007,-1.6656208,Thailand
