time,tp,hotspot
July 1952,0.055914037,Iran
August 1952,0.02041734,Iran
September 1952,0.07996814,Iran
October 1952,0.036022224,Iran
November 1952,0.34964925,Iran
December 1952,0.6146707,Iran
January 1953,0.53724587,Iran
February 1953,1.4604307,Iran
March 1953,1.1901274,Iran
April 1953,0.6641141,Iran
May 1953,0.3826862,Iran
June 1953,0.1508066,Iran
July 1953,0.092383586,Iran
August 1953,0.042489782,Iran
September 1953,0.09287831,Iran
October 1953,0.40358672,Iran
November 1953,1.3863196,Iran
December 1953,1.370358,Iran
January 1954,0.54306936,Iran
February 1954,1.3380675,Iran
March 1954,1.2168874,Iran
April 1954,0.9853089,Iran
May 1954,0.24720293,Iran
June 1954,0.085155934,Iran
July 1954,0.14733513,Iran
August 1954,0.055269912,Iran
September 1954,0.07170132,Iran
October 1954,0.12227498,Iran
November 1954,1.1934302,Iran
December 1954,0.9783356,Iran
January 1955,0.6216275,Iran
February 1955,0.21772042,Iran
March 1955,0.9173615,Iran
April 1955,0.4225387,Iran
May 1955,0.404601,Iran
June 1955,0.14083725,Iran
July 1955,0.046831794,Iran
August 1955,0.09338409,Iran
September 1955,0.13120797,Iran
October 1955,0.13566327,Iran
November 1955,0.4056293,Iran
December 1955,1.0181717,Iran
January 1956,0.7727047,Iran
February 1956,0.6892573,Iran
March 1956,0.94284725,Iran
April 1956,0.67967474,Iran
May 1956,0.19529146,Iran
June 1956,0.07560673,Iran
July 1956,0.20156288,Iran
August 1956,0.055604443,Iran
September 1956,0.15250374,Iran
October 1956,0.0481226,Iran
November 1956,0.10084652,Iran
December 1956,0.79702425,Iran
January 1957,1.2939641,Iran
February 1957,0.79168993,Iran
March 1957,0.9859391,Iran
April 1957,1.1017629,Iran
May 1957,0.5966474,Iran
June 1957,0.26842135,Iran
July 1957,0.07503182,Iran
August 1957,0.10438715,Iran
September 1957,0.066574305,Iran
October 1957,0.36629897,Iran
November 1957,1.1143053,Iran
December 1957,0.40141147,Iran
January 1958,1.0235806,Iran
February 1958,0.15321946,Iran
March 1958,0.48358214,Iran
April 1958,0.36265346,Iran
May 1958,0.24585684,Iran
June 1958,0.20901148,Iran
July 1958,0.1650435,Iran
August 1958,0.17068747,Iran
September 1958,0.14985874,Iran
October 1958,0.2336627,Iran
November 1958,0.37027633,Iran
December 1958,0.756301,Iran
January 1959,0.9589304,Iran
February 1959,0.76936305,Iran
March 1959,0.67290056,Iran
April 1959,0.38251483,Iran
May 1959,0.50472033,Iran
June 1959,0.1780449,Iran
July 1959,0.047669254,Iran
August 1959,0.0941276,Iran
September 1959,0.19173998,Iran
October 1959,0.2053935,Iran
November 1959,0.54472214,Iran
December 1959,0.2246854,Iran
January 1960,0.5036341,Iran
February 1960,0.26284653,Iran
March 1960,1.0056981,Iran
April 1960,0.89094967,Iran
May 1960,0.20987654,Iran
June 1960,0.08511455,Iran
July 1960,0.12635463,Iran
August 1960,0.04980021,Iran
September 1960,0.100382335,Iran
October 1960,0.081549086,Iran
November 1960,0.5755507,Iran
December 1960,0.26959872,Iran
January 1961,0.91721493,Iran
February 1961,0.56944793,Iran
March 1961,0.58165884,Iran
April 1961,0.9287846,Iran
May 1961,0.18476379,Iran
June 1961,0.096999176,Iran
July 1961,0.07253884,Iran
August 1961,0.10880107,Iran
September 1961,0.119345315,Iran
October 1961,0.105802216,Iran
November 1961,0.45838645,Iran
December 1961,0.41952878,Iran
January 1962,0.5212788,Iran
February 1962,0.42803892,Iran
March 1962,0.24289668,Iran
April 1962,1.0239897,Iran
May 1962,0.25085953,Iran
June 1962,0.15411511,Iran
July 1962,0.04709442,Iran
August 1962,0.08269339,Iran
September 1962,0.10664251,Iran
October 1962,0.2083509,Iran
November 1962,0.32674217,Iran
December 1962,0.49894387,Iran
January 1963,0.33675587,Iran
February 1963,0.6586029,Iran
March 1963,0.6695673,Iran
April 1963,0.8324739,Iran
May 1963,0.88939905,Iran
June 1963,0.152396,Iran
July 1963,0.07917772,Iran
August 1963,0.15814489,Iran
September 1963,0.09979359,Iran
October 1963,0.23772842,Iran
November 1963,0.57224786,Iran
December 1963,1.0025086,Iran
January 1964,0.42319378,Iran
February 1964,0.86783516,Iran
March 1964,0.63609093,Iran
April 1964,0.75773823,Iran
May 1964,0.12911835,Iran
June 1964,0.1388888,Iran
July 1964,0.07785927,Iran
August 1964,0.09487114,Iran
September 1964,0.10057022,Iran
October 1964,0.09594894,Iran
November 1964,0.42404515,Iran
December 1964,0.7824558,Iran
January 1965,1.6369745,Iran
February 1965,0.3519544,Iran
March 1965,0.4346723,Iran
April 1965,0.53770185,Iran
May 1965,0.22866559,Iran
June 1965,0.16383293,Iran
July 1965,0.13315654,Iran
August 1965,0.092424974,Iran
September 1965,0.18610993,Iran
October 1965,0.38520414,Iran
November 1965,0.29245335,Iran
December 1965,0.2143595,Iran
January 1966,0.46906328,Iran
February 1966,0.8208434,Iran
March 1966,0.5070945,Iran
April 1966,0.55233663,Iran
May 1966,0.26721352,Iran
June 1966,0.07489924,Iran
July 1966,0.06385745,Iran
August 1966,0.083298676,Iran
September 1966,0.17890179,Iran
October 1966,0.40083665,Iran
November 1966,0.052671947,Iran
December 1966,0.31130034,Iran
January 1967,0.48345497,Iran
February 1967,0.8209208,Iran
March 1967,0.53090274,Iran
April 1967,0.70904124,Iran
May 1967,0.41891536,Iran
June 1967,0.10917697,Iran
July 1967,0.075482376,Iran
August 1967,0.043388024,Iran
September 1967,0.17525062,Iran
October 1967,0.25648686,Iran
November 1967,0.8504752,Iran
December 1967,0.22663942,Iran
January 1968,0.5152148,Iran
February 1968,1.1161793,Iran
March 1968,0.6842352,Iran
April 1968,1.0188212,Iran
May 1968,0.49276653,Iran
June 1968,0.2781337,Iran
July 1968,0.040333934,Iran
August 1968,0.08016987,Iran
September 1968,0.061607666,Iran
October 1968,0.23931757,Iran
November 1968,0.60710603,Iran
December 1968,0.8823761,Iran
January 1969,1.6044985,Iran
February 1969,0.5715927,Iran
March 1969,0.90884304,Iran
April 1969,1.2824193,Iran
May 1969,0.47650933,Iran
June 1969,0.17661875,Iran
July 1969,0.112112306,Iran
August 1969,0.115240805,Iran
September 1969,0.23491749,Iran
October 1969,0.3818847,Iran
November 1969,0.41125652,Iran
December 1969,0.39645305,Iran
January 1970,0.9409484,Iran
February 1970,0.24608338,Iran
March 1970,0.7668315,Iran
April 1970,0.46060598,Iran
May 1970,0.2151196,Iran
June 1970,0.06752786,Iran
July 1970,0.11721439,Iran
August 1970,0.12595925,Iran
September 1970,0.13026272,Iran
October 1970,0.11730836,Iran
November 1970,0.20497072,Iran
December 1970,0.57833666,Iran
January 1971,0.3923459,Iran
February 1971,0.74891305,Iran
March 1971,0.5407975,Iran
April 1971,1.0557717,Iran
May 1971,0.3247576,Iran
June 1971,0.12066378,Iran
July 1971,0.055784047,Iran
August 1971,0.08188906,Iran
September 1971,0.053116947,Iran
October 1971,0.16066825,Iran
November 1971,0.7367161,Iran
December 1971,0.92792225,Iran
January 1972,1.0292604,Iran
February 1972,0.82523805,Iran
March 1972,1.683778,Iran
April 1972,0.74596673,Iran
May 1972,1.0041008,Iran
June 1972,0.27128753,Iran
July 1972,0.09184181,Iran
August 1972,0.1554251,Iran
September 1972,0.111012086,Iran
October 1972,0.15878332,Iran
November 1972,0.5724579,Iran
December 1972,0.8537365,Iran
January 1973,0.59075755,Iran
February 1973,0.5460351,Iran
March 1973,0.6265501,Iran
April 1973,0.46944755,Iran
May 1973,0.34590155,Iran
June 1973,0.11771739,Iran
July 1973,0.14155321,Iran
August 1973,0.09772336,Iran
September 1973,0.13551694,Iran
October 1973,0.11344717,Iran
November 1973,0.23614463,Iran
December 1973,0.40169615,Iran
January 1974,1.4522164,Iran
February 1974,1.0943363,Iran
March 1974,1.0931892,Iran
April 1974,0.7979999,Iran
May 1974,0.24535939,Iran
June 1974,0.1488195,Iran
July 1974,0.2375875,Iran
August 1974,0.11841951,Iran
September 1974,0.21737784,Iran
October 1974,0.086443804,Iran
November 1974,0.19573092,Iran
December 1974,1.0091974,Iran
January 1975,0.7049258,Iran
February 1975,0.79419947,Iran
March 1975,0.4909092,Iran
April 1975,0.5759099,Iran
May 1975,0.55468607,Iran
June 1975,0.11864053,Iran
July 1975,0.05130379,Iran
August 1975,0.11117526,Iran
September 1975,0.16263068,Iran
October 1975,0.20898941,Iran
November 1975,0.4570653,Iran
December 1975,0.9538918,Iran
January 1976,0.54750264,Iran
February 1976,1.3707201,Iran
March 1976,1.2170144,Iran
April 1976,0.9439861,Iran
May 1976,0.5203999,Iran
June 1976,0.11900257,Iran
July 1976,0.13462964,Iran
August 1976,0.02864819,Iran
September 1976,0.1604361,Iran
October 1976,0.37298214,Iran
November 1976,0.22598997,Iran
December 1976,0.727095,Iran
January 1977,1.2047565,Iran
February 1977,0.25320044,Iran
March 1977,0.5034766,Iran
April 1977,0.87537515,Iran
May 1977,0.52585036,Iran
June 1977,0.14645074,Iran
July 1977,0.09644098,Iran
August 1977,0.12294665,Iran
September 1977,0.069584236,Iran
October 1977,0.63352334,Iran
November 1977,0.46840283,Iran
December 1977,0.83464074,Iran
January 1978,0.6547611,Iran
February 1978,0.86662734,Iran
March 1978,0.7197513,Iran
April 1978,0.3416755,Iran
May 1978,0.44654608,Iran
June 1978,0.24434248,Iran
July 1978,0.11097355,Iran
August 1978,0.054120205,Iran
September 1978,0.053597853,Iran
October 1978,0.15161648,Iran
November 1978,0.50497735,Iran
December 1978,0.8046746,Iran
January 1979,1.1259165,Iran
February 1979,0.7192151,Iran
March 1979,0.9189285,Iran
April 1979,0.40211636,Iran
May 1979,0.579561,Iran
June 1979,0.2398814,Iran
July 1979,0.06782639,Iran
August 1979,0.07117891,Iran
September 1979,0.10949757,Iran
October 1979,0.24465732,Iran
November 1979,0.23555857,Iran
December 1979,1.0214856,Iran
January 1980,0.99174345,Iran
February 1980,1.5108964,Iran
March 1980,1.0374029,Iran
April 1980,0.44329283,Iran
May 1980,0.27763617,Iran
June 1980,0.08059001,Iran
July 1980,0.037523054,Iran
August 1980,0.13542846,Iran
September 1980,0.12347731,Iran
October 1980,0.29434937,Iran
November 1980,0.44856647,Iran
December 1980,0.604273,Iran
January 1981,0.8886528,Iran
February 1981,0.8500413,Iran
March 1981,0.86559093,Iran
April 1981,0.6736053,Iran
May 1981,0.44629994,Iran
June 1981,0.23493409,Iran
July 1981,0.12966019,Iran
August 1981,0.11050363,Iran
September 1981,0.16073185,Iran
October 1981,0.27654997,Iran
November 1981,0.40713277,Iran
December 1981,0.31407523,Iran
January 1982,0.9551023,Iran
February 1982,1.1186061,Iran
March 1982,1.2203118,Iran
April 1982,0.39287657,Iran
May 1982,0.383062,Iran
June 1982,0.19136414,Iran
July 1982,0.10272605,Iran
August 1982,0.09209888,Iran
September 1982,0.162697,Iran
October 1982,0.6039441,Iran
November 1982,0.86084807,Iran
December 1982,0.53041345,Iran
January 1983,0.7347013,Iran
February 1983,0.45263743,Iran
March 1983,0.7838681,Iran
April 1983,0.68716216,Iran
May 1983,0.41348702,Iran
June 1983,0.12779447,Iran
July 1983,0.062132724,Iran
August 1983,0.11382853,Iran
September 1983,0.13686568,Iran
October 1983,0.12272007,Iran
November 1983,0.25698707,Iran
December 1983,0.495779,Iran
January 1984,0.563033,Iran
February 1984,0.47597858,Iran
March 1984,1.1654072,Iran
April 1984,0.47423464,Iran
May 1984,0.61949944,Iran
June 1984,0.085766695,Iran
July 1984,0.042503618,Iran
August 1984,0.12141545,Iran
September 1984,0.07938768,Iran
October 1984,0.3470486,Iran
November 1984,0.83859044,Iran
December 1984,0.6572486,Iran
January 1985,0.76327986,Iran
February 1985,0.73590076,Iran
March 1985,0.53630877,Iran
April 1985,0.42071736,Iran
May 1985,0.24681596,Iran
June 1985,0.08397858,Iran
July 1985,0.07808871,Iran
August 1985,0.111523494,Iran
September 1985,0.08396753,Iran
October 1985,0.18706073,Iran
November 1985,0.37059408,Iran
December 1985,0.97293216,Iran
January 1986,0.33242744,Iran
February 1986,0.9114411,Iran
March 1986,1.1031752,Iran
April 1986,0.9615174,Iran
May 1986,0.5156571,Iran
June 1986,0.22410521,Iran
July 1986,0.07989627,Iran
August 1986,0.117369,Iran
September 1986,0.11771192,Iran
October 1986,0.1878567,Iran
November 1986,1.0212092,Iran
December 1986,1.0740188,Iran
January 1987,0.1745153,Iran
February 1987,0.6107433,Iran
March 1987,1.4028338,Iran
April 1987,0.42078364,Iran
May 1987,0.24767551,Iran
June 1987,0.061914414,Iran
July 1987,0.1507071,Iran
August 1987,0.17107707,Iran
September 1987,0.12409375,Iran
October 1987,0.76344013,Iran
November 1987,0.19043526,Iran
December 1987,0.7558727,Iran
January 1988,0.8451685,Iran
February 1988,1.1713135,Iran
March 1988,0.87878025,Iran
April 1988,0.7018468,Iran
May 1988,0.22229205,Iran
June 1988,0.17182615,Iran
July 1988,0.19447342,Iran
August 1988,0.20505366,Iran
September 1988,0.11238039,Iran
October 1988,0.1997912,Iran
November 1988,0.3229253,Iran
December 1988,0.7015677,Iran
January 1989,0.5266602,Iran
February 1989,0.6219481,Iran
March 1989,0.9438201,Iran
April 1989,0.36028755,Iran
May 1989,0.24630743,Iran
June 1989,0.07653533,Iran
July 1989,0.061159812,Iran
August 1989,0.12349108,Iran
September 1989,0.13524044,Iran
October 1989,0.24214229,Iran
November 1989,0.42757726,Iran
December 1989,0.88231796,Iran
January 1990,0.8333335,Iran
February 1990,0.9584578,Iran
March 1990,0.5715292,Iran
April 1990,0.6471522,Iran
May 1990,0.19008166,Iran
June 1990,0.05836007,Iran
July 1990,0.08674801,Iran
August 1990,0.06236495,Iran
September 1990,0.051480643,Iran
October 1990,0.22410235,Iran
November 1990,0.14583445,Iran
December 1990,0.4453879,Iran
January 1991,0.9630846,Iran
February 1991,0.9215376,Iran
March 1991,1.4931633,Iran
April 1991,0.4836761,Iran
May 1991,0.36309573,Iran
June 1991,0.11897489,Iran
July 1991,0.07989073,Iran
August 1991,0.04805339,Iran
September 1991,0.09821808,Iran
October 1991,0.29497674,Iran
November 1991,0.24745989,Iran
December 1991,1.275305,Iran
January 1992,1.0383508,Iran
February 1992,0.9095838,Iran
March 1992,0.8675146,Iran
April 1992,0.79575,Iran
May 1992,0.71852416,Iran
June 1992,0.25066608,Iran
July 1992,0.08000411,Iran
August 1992,0.15934715,Iran
September 1992,0.13701215,Iran
October 1992,0.09803023,Iran
November 1992,0.4112234,Iran
December 1992,1.3550875,Iran
January 1993,0.9363134,Iran
February 1993,1.7189709,Iran
March 1993,0.9166733,Iran
April 1993,0.77154666,Iran
May 1993,0.5198859,Iran
June 1993,0.18204978,Iran
July 1993,0.07896755,Iran
August 1993,0.11292209,Iran
September 1993,0.11477665,Iran
October 1993,0.2186105,Iran
November 1993,0.79016435,Iran
December 1993,0.22465228,Iran
January 1994,0.6756644,Iran
February 1994,0.54564244,Iran
March 1994,0.9285606,Iran
April 1994,0.47896352,Iran
May 1994,0.35507768,Iran
June 1994,0.2171872,Iran
July 1994,0.06751126,Iran
August 1994,0.09030237,Iran
September 1994,0.14173007,Iran
October 1994,0.41059875,Iran
November 1994,1.4484687,Iran
December 1994,0.5849893,Iran
January 1995,0.30138898,Iran
February 1995,0.98986393,Iran
March 1995,0.7116531,Iran
April 1995,0.92076933,Iran
May 1995,0.41748363,Iran
June 1995,0.29776284,Iran
July 1995,0.17274374,Iran
August 1995,0.07568134,Iran
September 1995,0.26014626,Iran
October 1995,0.20371021,Iran
November 1995,0.13784131,Iran
December 1995,0.7997743,Iran
January 1996,1.1043942,Iran
February 1996,1.1924739,Iran
March 1996,1.7519193,Iran
April 1996,0.80602086,Iran
May 1996,0.43916914,Iran
June 1996,0.20872405,Iran
July 1996,0.09926836,Iran
August 1996,0.09668415,Iran
September 1996,0.13591215,Iran
October 1996,0.24706471,Iran
November 1996,0.20836747,Iran
December 1996,0.29009297,Iran
January 1997,0.738894,Iran
February 1997,0.3098548,Iran
March 1997,1.4128115,Iran
April 1997,0.5857079,Iran
May 1997,0.39035875,Iran
June 1997,0.2733549,Iran
July 1997,0.1452982,Iran
August 1997,0.056334056,Iran
September 1997,0.19020885,Iran
October 1997,0.30291736,Iran
November 1997,0.73730755,Iran
December 1997,0.651168,Iran
January 1998,1.3134577,Iran
February 1998,1.0901022,Iran
March 1998,1.1859344,Iran
April 1998,0.51637834,Iran
May 1998,0.32442614,Iran
June 1998,0.10345556,Iran
July 1998,0.11915182,Iran
August 1998,0.13716963,Iran
September 1998,0.19080302,Iran
October 1998,0.19894809,Iran
November 1998,0.1392176,Iran
December 1998,0.17369437,Iran
January 1999,0.9603013,Iran
February 1999,1.0538398,Iran
March 1999,0.8965438,Iran
April 1999,0.35245478,Iran
May 1999,0.17830478,Iran
June 1999,0.08452852,Iran
July 1999,0.20218463,Iran
August 1999,0.095191605,Iran
September 1999,0.16568753,Iran
October 1999,0.23555043,Iran
November 1999,0.39911473,Iran
December 1999,0.28774378,Iran
January 2000,1.0198548,Iran
February 2000,0.40143088,Iran
March 2000,0.38257563,Iran
April 2000,0.18760785,Iran
May 2000,0.14927554,Iran
June 2000,0.10777008,Iran
July 2000,0.06958139,Iran
August 2000,0.13411558,Iran
September 2000,0.22583258,Iran
October 2000,0.36423993,Iran
November 2000,0.5537822,Iran
December 2000,1.0069005,Iran
January 2001,0.45487633,Iran
February 2001,0.3818735,Iran
March 2001,0.60619664,Iran
April 2001,0.23329785,Iran
May 2001,0.24819519,Iran
June 2001,0.10121143,Iran
July 2001,0.10908852,Iran
August 2001,0.14505774,Iran
September 2001,0.14645639,Iran
October 2001,0.3057891,Iran
November 2001,0.4133211,Iran
December 2001,1.0231218,Iran
January 2002,0.89267445,Iran
February 2002,0.5195541,Iran
March 2002,0.61854017,Iran
April 2002,1.1687846,Iran
May 2002,0.34236932,Iran
June 2002,0.096427165,Iran
July 2002,0.10884529,Iran
August 2002,0.10466079,Iran
September 2002,0.06082824,Iran
October 2002,0.18111281,Iran
November 2002,0.43881527,Iran
December 2002,0.9186742,Iran
January 2003,0.66440153,Iran
February 2003,0.8698058,Iran
March 2003,0.969845,Iran
April 2003,0.88682866,Iran
May 2003,0.32708222,Iran
June 2003,0.1405997,Iran
July 2003,0.08490172,Iran
August 2003,0.087925345,Iran
September 2003,0.12063616,Iran
October 2003,0.182926,Iran
November 2003,0.46018302,Iran
December 2003,0.8380598,Iran
January 2004,1.2754459,Iran
February 2004,0.47470167,Iran
March 2004,0.52903706,Iran
April 2004,0.895756,Iran
May 2004,0.39926407,Iran
June 2004,0.11556163,Iran
July 2004,0.20785621,Iran
August 2004,0.07496554,Iran
September 2004,0.112991214,Iran
October 2004,0.16847071,Iran
November 2004,0.72043955,Iran
December 2004,1.2088666,Iran
January 2005,0.98190665,Iran
February 2005,0.8489882,Iran
March 2005,0.95076025,Iran
April 2005,0.3846375,Iran
May 2005,0.4510345,Iran
June 2005,0.12660608,Iran
July 2005,0.07172891,Iran
August 2005,0.12536511,Iran
September 2005,0.14454928,Iran
October 2005,0.16123487,Iran
November 2005,0.53623426,Iran
December 2005,0.5324146,Iran
January 2006,0.9347352,Iran
February 2006,0.9961821,Iran
March 2006,0.51889634,Iran
April 2006,0.6548358,Iran
May 2006,0.2597731,Iran
June 2006,0.053995825,Iran
July 2006,0.092040814,Iran
August 2006,0.04425589,Iran
September 2006,0.15606916,Iran
October 2006,0.41544953,Iran
November 2006,0.5292803,Iran
December 2006,0.970887,Iran
January 2007,0.49571556,Iran
February 2007,0.88994074,Iran
March 2007,1.203079,Iran
April 2007,0.93977934,Iran
May 2007,0.3000734,Iran
June 2007,0.28585607,Iran
July 2007,0.16831319,Iran
August 2007,0.108488776,Iran
September 2007,0.10114782,Iran
October 2007,0.13183537,Iran
November 2007,0.2734543,Iran
December 2007,0.56801635,Iran
January 2008,0.9272617,Iran
February 2008,0.44828987,Iran
March 2008,0.16506553,Iran
April 2008,0.25221652,Iran
May 2008,0.23100379,Iran
June 2008,0.1004569,Iran
July 2008,0.08961697,Iran
August 2008,0.08393981,Iran
September 2008,0.20326538,Iran
October 2008,0.4070472,Iran
November 2008,0.45601505,Iran
December 2008,0.35871214,Iran
January 2009,0.45553687,Iran
February 2009,0.70236635,Iran
March 2009,0.7703608,Iran
April 2009,0.92229223,Iran
May 2009,0.2612518,Iran
June 2009,0.2298899,Iran
July 2009,0.05288197,Iran
August 2009,0.1452319,Iran
September 2009,0.2993438,Iran
October 2009,0.22694907,Iran
November 2009,0.7431228,Iran
December 2009,0.8141439,Iran
January 2010,0.40002403,Iran
February 2010,0.90620077,Iran
March 2010,0.5221772,Iran
April 2010,0.68812406,Iran
May 2010,0.50442183,Iran
June 2010,0.14634302,Iran
July 2010,0.05386596,Iran
August 2010,0.12943622,Iran
September 2010,0.10598191,Iran
October 2010,0.18594967,Iran
November 2010,0.12743236,Iran
December 2010,0.19693333,Iran
January 2011,0.88573974,Iran
February 2011,1.0296667,Iran
March 2011,0.71288854,Iran
April 2011,0.5532681,Iran
May 2011,0.4021468,Iran
June 2011,0.14467913,Iran
July 2011,0.06780702,Iran
August 2011,0.24839143,Iran
September 2011,0.16046655,Iran
October 2011,0.48381168,Iran
November 2011,0.94529337,Iran
December 2011,0.1185023,Iran
January 2012,0.53650784,Iran
February 2012,0.9967128,Iran
March 2012,0.6141678,Iran
April 2012,0.56340605,Iran
May 2012,0.31771806,Iran
June 2012,0.19572824,Iran
July 2012,0.14047809,Iran
August 2012,0.0792081,Iran
September 2012,0.14447185,Iran
October 2012,0.2943549,Iran
November 2012,0.8457267,Iran
December 2012,0.7935832,Iran
January 2013,0.67862177,Iran
February 2013,0.49936667,Iran
March 2013,0.5774992,Iran
April 2013,0.63327456,Iran
May 2013,0.51732934,Iran
June 2013,0.102775835,Iran
July 2013,0.060540736,Iran
August 2013,0.1616328,Iran
September 2013,0.1400939,Iran
October 2013,0.18998751,Iran
November 2013,0.8640957,Iran
December 2013,0.6085848,Iran
January 2014,0.70901906,Iran
February 2014,0.4359243,Iran
March 2014,1.0109026,Iran
April 2014,0.5155023,Iran
May 2014,0.34264553,Iran
June 2014,0.16316137,Iran
July 2014,0.09308837,Iran
August 2014,0.053296484,Iran
September 2014,0.109445065,Iran
October 2014,0.48290223,Iran
November 2014,0.75324965,Iran
December 2014,0.25684062,Iran
January 2015,0.43591875,Iran
February 2015,0.87755585,Iran
March 2015,1.014059,Iran
April 2015,0.33067805,Iran
May 2015,0.2888161,Iran
June 2015,0.072585806,Iran
July 2015,0.17272714,Iran
August 2015,0.13421503,Iran
September 2015,0.20153515,Iran
October 2015,0.7233914,Iran
November 2015,0.6265389,Iran
December 2015,0.8018444,Iran
January 2016,0.68484056,Iran
February 2016,0.42022264,Iran
March 2016,0.8697339,Iran
April 2016,0.7538246,Iran
May 2016,0.35572714,Iran
June 2016,0.18455665,Iran
July 2016,0.1734403,Iran
August 2016,0.030906282,Iran
September 2016,0.24318719,Iran
October 2016,0.22145733,Iran
November 2016,0.33703494,Iran
December 2016,0.7420863,Iran
January 2017,0.5489675,Iran
February 2017,1.3909242,Iran
March 2017,1.1208587,Iran
April 2017,0.50493044,Iran
May 2017,0.2835812,Iran
June 2017,0.0679922,Iran
July 2017,0.09805773,Iran
August 2017,0.038813755,Iran
September 2017,0.10983198,Iran
October 2017,0.20221508,Iran
November 2017,0.39193147,Iran
December 2017,0.20432104,Iran
January 2018,0.4331134,Iran
February 2018,1.0496495,Iran
March 2018,0.33873743,Iran
April 2018,0.8442341,Iran
May 2018,0.6443827,Iran
June 2018,0.1525424,Iran
July 2018,0.044048592,Iran
August 2018,0.085291386,Iran
September 2018,0.119759835,Iran
October 2018,0.53713804,Iran
November 2018,1.1036065,Iran
December 2018,0.5368617,Iran
January 2019,1.0058503,Iran
February 2019,1.0622089,Iran
March 2019,1.5670367,Iran
April 2019,1.0982113,Iran
May 2019,0.41235653,Iran
June 2019,0.11665042,Iran
July 2019,0.09337306,Iran
August 2019,0.07887085,Iran
September 2019,0.1187926,Iran
October 2019,0.43602926,Iran
November 2019,0.47822016,Iran
December 2019,0.87177634,Iran
January 2020,1.0269995,Iran
February 2020,0.92158467,Iran
March 2020,1.1654043,Iran
April 2020,1.1729662,Iran
May 2020,0.2873953,Iran
June 2020,0.07360564,Iran
July 2020,0.14926447,Iran
August 2020,0.15418698,Iran
September 2020,0.07172888,Iran
October 2020,0.1322526,Iran
November 2020,0.9397794,Iran
December 2020,0.6079822,Iran
January 2021,0.20019469,Iran
February 2021,0.49774146,Iran
March 2021,0.50818896,Iran
April 2021,0.21162608,Iran
May 2021,0.4239344,Iran
June 2021,0.027083807,Iran
July 2021,0.17833509,Iran
August 2021,0.07584449,Iran
September 2021,0.11039032,Iran
October 2021,0.18640012,Iran
November 2021,0.41029185,Iran
December 2021,0.55892587,Iran
January 2022,1.0589308,Iran
February 2022,0.5146786,Iran
March 2022,0.5203336,Iran
April 2022,0.37063277,Iran
May 2022,0.36454123,Iran
June 2022,0.061574437,Iran
July 2022,0.3380356,Iran
August 2022,0.05620426,Iran
September 2022,0.049018174,Iran
October 2022,0.0851283,Iran
November 2022,0.23174445,Iran
December 2022,0.2435241,Iran
January 2023,0.46704847,Iran
February 2023,0.3608127,Iran
March 2023,0.42785922,Iran
April 2023,0.22452521,Iran
May 2023,0.18704388,Iran
June 2023,0.09283952,Iran
July 2023,0.044670455,Iran
August 2023,0.045284078,Iran
September 2023,44.828224,Iran
October 2023,44.828224,Iran
January 1950,0.10843252,Vietnam
February 1950,0.12757248,Vietnam
March 1950,0.13719639,Vietnam
April 1950,0.20994207,Vietnam
May 1950,0.55377877,Vietnam
June 1950,0.54408574,Vietnam
July 1950,0.4686121,Vietnam
August 1950,0.41206563,Vietnam
September 1950,0.7332245,Vietnam
October 1950,0.7676184,Vietnam
November 1950,0.44187143,Vietnam
December 1950,0.16227594,Vietnam
January 1951,0.104330875,Vietnam
February 1951,0.06644343,Vietnam
March 1951,0.13101906,Vietnam
April 1951,0.28537977,Vietnam
May 1951,0.53110933,Vietnam
June 1951,0.5454926,Vietnam
July 1951,0.4237154,Vietnam
August 1951,0.6341445,Vietnam
September 1951,0.6735493,Vietnam
October 1951,0.6926147,Vietnam
November 1951,0.5695191,Vietnam
December 1951,0.29230055,Vietnam
January 1952,0.08922347,Vietnam
February 1952,0.122683145,Vietnam
March 1952,0.27737826,Vietnam
April 1952,0.1877922,Vietnam
May 1952,0.64576113,Vietnam
June 1952,0.5166624,Vietnam
July 1952,0.42677784,Vietnam
August 1952,0.74377716,Vietnam
September 1952,0.7462176,Vietnam
October 1952,1.0482284,Vietnam
November 1952,0.2442641,Vietnam
December 1952,0.2501567,Vietnam
January 1953,0.3071565,Vietnam
February 1953,0.37170723,Vietnam
March 1953,0.22975086,Vietnam
April 1953,0.41760722,Vietnam
May 1953,0.4176542,Vietnam
June 1953,0.54337823,Vietnam
July 1953,0.32487583,Vietnam
August 1953,0.5262089,Vietnam
September 1953,0.75703555,Vietnam
October 1953,0.35272485,Vietnam
November 1953,0.47308683,Vietnam
December 1953,0.34869504,Vietnam
January 1954,0.12020395,Vietnam
February 1954,0.08922899,Vietnam
March 1954,0.2006222,Vietnam
April 1954,0.24046375,Vietnam
May 1954,0.33580148,Vietnam
June 1954,0.3529929,Vietnam
July 1954,0.34770557,Vietnam
August 1954,0.532143,Vietnam
September 1954,0.7851913,Vietnam
October 1954,0.49214116,Vietnam
November 1954,0.12801747,Vietnam
December 1954,0.2799128,Vietnam
January 1955,0.14084472,Vietnam
February 1955,0.053306617,Vietnam
March 1955,0.08685201,Vietnam
April 1955,0.1985161,Vietnam
May 1955,0.45282477,Vietnam
June 1955,0.6157011,Vietnam
July 1955,0.407519,Vietnam
August 1955,0.5936479,Vietnam
September 1955,0.62219065,Vietnam
