time,t2m,hotspot
March 1992,278.78848,Iran
April 1992,286.69254,Iran
May 1992,291.64517,Iran
June 1992,298.4606,Iran
July 1992,301.07715,Iran
August 1992,298.7844,Iran
September 1992,295.1304,Iran
October 1992,290.20163,Iran
November 1992,284.714,Iran
December 1992,278.1495,Iran
January 1993,274.53372,Iran
February 1993,277.7155,Iran
March 1993,281.2586,Iran
April 1993,288.6383,Iran
May 1993,293.93768,Iran
June 1993,298.99866,Iran
July 1993,300.9838,Iran
August 1993,300.17645,Iran
September 1993,297.1727,Iran
October 1993,289.7798,Iran
November 1993,283.06744,Iran
December 1993,280.05292,Iran
January 1994,278.32434,Iran
February 1994,277.86572,Iran
March 1994,283.50165,Iran
April 1994,289.96426,Iran
May 1994,294.79056,Iran
June 1994,299.2915,Iran
July 1994,301.60724,Iran
August 1994,301.33694,Iran
September 1994,294.93384,Iran
October 1994,290.0176,Iran
November 1994,285.15237,Iran
December 1994,276.91107,Iran
January 1995,278.88498,Iran
February 1995,279.44556,Iran
March 1995,282.86606,Iran
April 1995,288.57907,Iran
May 1995,294.16492,Iran
June 1995,298.53317,Iran
July 1995,302.08124,Iran
August 1995,301.78506,Iran
September 1995,296.61194,Iran
October 1995,290.11752,Iran
November 1995,285.07538,Iran
December 1995,277.42874,Iran
January 1996,275.28424,Iran
February 1996,278.76596,Iran
March 1996,281.1508,Iran
April 1996,288.09778,Iran
May 1996,294.91394,Iran
June 1996,299.15524,Iran
July 1996,301.0768,Iran
August 1996,300.55466,Iran
September 1996,297.8083,Iran
October 1996,290.21042,Iran
November 1996,283.51117,Iran
December 1996,280.58337,Iran
January 1997,277.63614,Iran
February 1997,277.4101,Iran
March 1997,280.59427,Iran
April 1997,287.58725,Iran
May 1997,294.14172,Iran
June 1997,299.4777,Iran
July 1997,302.25302,Iran
August 1997,301.49417,Iran
September 1997,296.63458,Iran
October 1997,292.0009,Iran
November 1997,283.1551,Iran
December 1997,278.39624,Iran
January 1998,275.08774,Iran
February 1998,276.93088,Iran
March 1998,282.56247,Iran
April 1998,290.36475,Iran
May 1998,294.97043,Iran
June 1998,300.1292,Iran
July 1998,301.9276,Iran
August 1998,301.47018,Iran
September 1998,297.38922,Iran
October 1998,291.40533,Iran
November 1998,286.74942,Iran
December 1998,283.3388,Iran
January 1999,277.54355,Iran
February 1999,280.6398,Iran
March 1999,282.6207,Iran
April 1999,289.86612,Iran
May 1999,295.89542,Iran
June 1999,300.5565,Iran
July 1999,300.95258,Iran
August 1999,301.70383,Iran
September 1999,297.06723,Iran
October 1999,292.0905,Iran
November 1999,283.77145,Iran
December 1999,280.16907,Iran
January 2000,276.9697,Iran
February 2000,278.01764,Iran
March 2000,283.1244,Iran
April 2000,292.87772,Iran
May 2000,297.1769,Iran
June 2000,299.51086,Iran
July 2000,301.6908,Iran
August 2000,301.1242,Iran
September 2000,297.4582,Iran
October 2000,290.31363,Iran
November 2000,282.64728,Iran
December 2000,278.97952,Iran
January 2001,276.65692,Iran
February 2001,279.1518,Iran
March 2001,285.4117,Iran
April 2001,291.96964,Iran
May 2001,296.6812,Iran
June 2001,300.0306,Iran
July 2001,301.42303,Iran
August 2001,301.1376,Iran
September 2001,297.2317,Iran
October 2001,291.777,Iran
November 2001,284.48743,Iran
December 2001,281.2346,Iran
January 2002,277.20374,Iran
February 2002,279.8521,Iran
March 2002,285.17844,Iran
April 2002,288.66138,Iran
May 2002,295.10843,Iran
June 2002,299.59372,Iran
July 2002,301.4981,Iran
August 2002,301.35498,Iran
September 2002,298.1113,Iran
October 2002,293.29742,Iran
November 2002,284.17398,Iran
December 2002,277.2142,Iran
January 2003,277.45938,Iran
February 2003,279.3972,Iran
March 2003,282.7119,Iran
April 2003,289.54202,Iran
May 2003,293.86588,Iran
June 2003,299.35175,Iran
July 2003,302.17175,Iran
August 2003,300.9301,Iran
September 2003,296.72958,Iran
October 2003,292.74194,Iran
November 2003,283.59973,Iran
December 2003,278.5805,Iran
January 2004,278.322,Iran
February 2004,280.7442,Iran
March 2004,285.94547,Iran
April 2004,288.45782,Iran
May 2004,294.8308,Iran
June 2004,299.8194,Iran
July 2004,300.63257,Iran
August 2004,301.17255,Iran
September 2004,296.7119,Iran
October 2004,291.36145,Iran
November 2004,284.92764,Iran
December 2004,276.90732,Iran
January 2005,275.5242,Iran
February 2005,276.6209,Iran
March 2005,283.79837,Iran
April 2005,290.3072,Iran
May 2005,294.11707,Iran
June 2005,299.68665,Iran
July 2005,302.39838,Iran
August 2005,300.81442,Iran
September 2005,297.74902,Iran
October 2005,291.71045,Iran
November 2005,283.63187,Iran
December 2005,280.99835,Iran
January 2006,275.27777,Iran
February 2006,281.08334,Iran
March 2006,284.88696,Iran
April 2006,290.42566,Iran
May 2006,296.6556,Iran
June 2006,300.66574,Iran
July 2006,302.0578,Iran
August 2006,301.43503,Iran
September 2006,296.66516,Iran
October 2006,292.9497,Iran
November 2006,283.44098,Iran
December 2006,275.50076,Iran
January 2007,275.4307,Iran
February 2007,279.14905,Iran
March 2007,282.23495,Iran
April 2007,289.4309,Iran
May 2007,295.7399,Iran
June 2007,300.20303,Iran
July 2007,301.41745,Iran
August 2007,300.7798,Iran
September 2007,296.91348,Iran
October 2007,290.83878,Iran
November 2007,285.7021,Iran
December 2007,278.05914,Iran
January 2008,271.61835,Iran
February 2008,276.88937,Iran
March 2008,287.7524,Iran
April 2008,291.86505,Iran
May 2008,296.18042,Iran
June 2008,300.514,Iran
July 2008,302.10522,Iran
August 2008,300.88928,Iran
September 2008,297.5421,Iran
October 2008,291.87405,Iran
November 2008,283.2433,Iran
December 2008,278.5431,Iran
January 2009,276.59723,Iran
February 2009,281.13553,Iran
March 2009,285.10706,Iran
April 2009,286.89337,Iran
May 2009,296.00565,Iran
June 2009,298.59082,Iran
July 2009,302.1843,Iran
August 2009,301.36426,Iran
September 2009,296.49582,Iran
October 2009,291.0959,Iran
November 2009,284.28012,Iran
December 2009,279.352,Iran
January 2010,280.09528,Iran
February 2010,280.8986,Iran
March 2010,286.99814,Iran
April 2010,290.60666,Iran
May 2010,295.50992,Iran
June 2010,300.9245,Iran
July 2010,302.86993,Iran
August 2010,300.59064,Iran
September 2010,297.1355,Iran
October 2010,293.37167,Iran
November 2010,284.87338,Iran
December 2010,280.98163,Iran
January 2011,276.97388,Iran
February 2011,277.97363,Iran
March 2011,283.47406,Iran
April 2011,290.49423,Iran
May 2011,296.3501,Iran
June 2011,301.04166,Iran
July 2011,302.2477,Iran
August 2011,301.21957,Iran
September 2011,297.0507,Iran
October 2011,290.85876,Iran
November 2011,281.6126,Iran
December 2011,278.01114,Iran
January 2012,277.0738,Iran
February 2012,276.60373,Iran
March 2012,281.8222,Iran
April 2012,289.83267,Iran
May 2012,296.1895,Iran
June 2012,299.4469,Iran
July 2012,301.7447,Iran
August 2012,301.22705,Iran
September 2012,296.7945,Iran
October 2012,291.42325,Iran
November 2012,284.47714,Iran
December 2012,278.76242,Iran
January 2013,278.03067,Iran
February 2013,280.74197,Iran
March 2013,285.30466,Iran
April 2013,289.32724,Iran
May 2013,294.18768,Iran
June 2013,299.8263,Iran
July 2013,302.3676,Iran
August 2013,300.2087,Iran
September 2013,297.90485,Iran
October 2013,290.81955,Iran
November 2013,284.1955,Iran
December 2013,277.628,Iran
January 2014,276.56818,Iran
February 2014,277.02847,Iran
March 2014,283.6706,Iran
April 2014,290.282,Iran
May 2014,295.70224,Iran
June 2014,300.3474,Iran
July 2014,302.12082,Iran
August 2014,301.48474,Iran
September 2014,298.0997,Iran
October 2014,290.651,Iran
November 2014,282.22687,Iran
December 2014,279.77066,Iran
January 2015,278.85327,Iran
February 2015,280.89975,Iran
March 2015,283.15005,Iran
April 2015,291.20816,Iran
May 2015,296.62695,Iran
June 2015,301.40244,Iran
July 2015,302.17172,Iran
August 2015,301.24625,Iran
September 2015,296.48694,Iran
October 2015,292.39563,Iran
November 2015,283.1775,Iran
December 2015,277.78738,Iran
January 2016,278.46115,Iran
February 2016,281.173,Iran
March 2016,285.1929,Iran
April 2016,289.25137,Iran
May 2016,296.57043,Iran
June 2016,299.66458,Iran
July 2016,302.24887,Iran
August 2016,300.8722,Iran
September 2016,297.9459,Iran
October 2016,291.15253,Iran
November 2016,283.52255,Iran
December 2016,280.2487,Iran
January 2017,277.97134,Iran
February 2017,277.1629,Iran
March 2017,283.63235,Iran
April 2017,290.6939,Iran
May 2017,296.94098,Iran
June 2017,300.95856,Iran
July 2017,302.22913,Iran
August 2017,301.0031,Iran
September 2017,297.75336,Iran
October 2017,291.99057,Iran
November 2017,285.26068,Iran
December 2017,280.58014,Iran
January 2018,278.6184,Iran
February 2018,281.6553,Iran
March 2018,287.82645,Iran
April 2018,289.38406,Iran
May 2018,294.16977,Iran
June 2018,300.63333,Iran
July 2018,303.46393,Iran
August 2018,301.68112,Iran
September 2018,297.9177,Iran
October 2018,290.99783,Iran
November 2018,283.77896,Iran
December 2018,280.5957,Iran
January 2019,278.98325,Iran
February 2019,278.74725,Iran
March 2019,282.0182,Iran
April 2019,287.68484,Iran
May 2019,295.23706,Iran
June 2019,300.96948,Iran
July 2019,303.10654,Iran
August 2019,301.29105,Iran
September 2019,298.2723,Iran
October 2019,292.07504,Iran
November 2019,282.27975,Iran
December 2019,279.9515,Iran
January 2020,276.1595,Iran
February 2020,279.9514,Iran
March 2020,283.66638,Iran
April 2020,288.32053,Iran
May 2020,295.54874,Iran
June 2020,300.826,Iran
July 2020,302.05484,Iran
August 2020,300.56958,Iran
September 2020,296.79102,Iran
October 2020,290.3334,Iran
November 2020,284.38144,Iran
December 2020,278.2202,Iran
January 2021,278.05853,Iran
February 2021,281.92133,Iran
March 2021,285.87662,Iran
April 2021,292.87454,Iran
May 2021,296.47714,Iran
June 2021,301.96304,Iran
July 2021,302.74393,Iran
August 2021,301.33,Iran
September 2021,298.44403,Iran
October 2021,290.91342,Iran
November 2021,284.15732,Iran
December 2021,280.79996,Iran
January 2022,277.1755,Iran
February 2022,280.54965,Iran
March 2022,285.3802,Iran
April 2022,292.71384,Iran
May 2022,294.69592,Iran
June 2022,301.27948,Iran
July 2022,301.79996,Iran
August 2022,300.4953,Iran
September 2022,298.38977,Iran
October 2022,293.03357,Iran
November 2022,285.34818,Iran
December 2022,279.34564,Iran
January 1950,293.66055,Vietnam
February 1950,294.19162,Vietnam
March 1950,296.91183,Vietnam
April 1950,298.38873,Vietnam
May 1950,298.4021,Vietnam
June 1950,298.38904,Vietnam
July 1950,298.1809,Vietnam
August 1950,298.44388,Vietnam
September 1950,297.07053,Vietnam
October 1950,296.18744,Vietnam
November 1950,294.71112,Vietnam
December 1950,292.06323,Vietnam
January 1951,292.47147,Vietnam
February 1951,294.55078,Vietnam
March 1951,295.66904,Vietnam
April 1951,298.31152,Vietnam
May 1951,297.99332,Vietnam
June 1951,298.39673,Vietnam
July 1951,298.2778,Vietnam
August 1951,298.03223,Vietnam
September 1951,297.2942,Vietnam
October 1951,296.04523,Vietnam
November 1951,295.0381,Vietnam
December 1951,293.00043,Vietnam
January 1952,293.2,Vietnam
February 1952,294.67014,Vietnam
March 1952,296.72934,Vietnam
April 1952,298.30234,Vietnam
May 1952,298.5303,Vietnam
June 1952,298.36826,Vietnam
July 1952,298.6987,Vietnam
August 1952,297.3701,Vietnam
September 1952,296.9442,Vietnam
October 1952,295.85223,Vietnam
November 1952,294.6457,Vietnam
December 1952,291.61526,Vietnam
January 1953,292.50058,Vietnam
February 1953,293.20352,Vietnam
March 1953,296.06668,Vietnam
April 1953,296.52213,Vietnam
May 1953,298.37476,Vietnam
June 1953,298.26556,Vietnam
July 1953,298.7682,Vietnam
August 1953,298.48364,Vietnam
September 1953,297.14917,Vietnam
October 1953,296.97168,Vietnam
November 1953,295.004,Vietnam
December 1953,293.13504,Vietnam
January 1954,294.72806,Vietnam
February 1954,294.66446,Vietnam
March 1954,295.1859,Vietnam
April 1954,298.68112,Vietnam
May 1954,299.01443,Vietnam
June 1954,299.50644,Vietnam
July 1954,299.23032,Vietnam
August 1954,298.54373,Vietnam
September 1954,297.1411,Vietnam
October 1954,295.87433,Vietnam
November 1954,294.77307,Vietnam
December 1954,292.87354,Vietnam
January 1955,291.83624,Vietnam
February 1955,295.1181,Vietnam
March 1955,296.97894,Vietnam
April 1955,298.14972,Vietnam
May 1955,298.91724,Vietnam
June 1955,298.19794,Vietnam
July 1955,298.49002,Vietnam
August 1955,297.97437,Vietnam
September 1955,297.33646,Vietnam
October 1955,295.68863,Vietnam
November 1955,293.70496,Vietnam
December 1955,292.67737,Vietnam
January 1956,292.172,Vietnam
February 1956,294.7011,Vietnam
March 1956,297.17667,Vietnam
April 1956,298.14423,Vietnam
May 1956,297.99655,Vietnam
June 1956,298.55508,Vietnam
July 1956,297.91046,Vietnam
August 1956,297.5285,Vietnam
September 1956,296.8766,Vietnam
October 1956,295.63156,Vietnam
November 1956,293.40652,Vietnam
December 1956,291.90332,Vietnam
January 1957,292.93015,Vietnam
February 1957,293.00586,Vietnam
March 1957,295.73636,Vietnam
April 1957,298.40253,Vietnam
May 1957,299.404,Vietnam
June 1957,298.5709,Vietnam
July 1957,298.268,Vietnam
August 1957,298.04498,Vietnam
September 1957,296.99805,Vietnam
October 1957,295.6747,Vietnam
November 1957,295.17078,Vietnam
December 1957,294.2588,Vietnam
January 1958,292.845,Vietnam
February 1958,293.43143,Vietnam
March 1958,297.69907,Vietnam
April 1958,299.10898,Vietnam
May 1958,299.58167,Vietnam
June 1958,298.89368,Vietnam
July 1958,298.2804,Vietnam
August 1958,298.05243,Vietnam
September 1958,297.31726,Vietnam
October 1958,295.64835,Vietnam
November 1958,293.8522,Vietnam
December 1958,293.1655,Vietnam
January 1959,292.58307,Vietnam
February 1959,295.1878,Vietnam
March 1959,295.57217,Vietnam
April 1959,298.29898,Vietnam
May 1959,298.63855,Vietnam
June 1959,299.52234,Vietnam
July 1959,297.9728,Vietnam
August 1959,297.99707,Vietnam
September 1959,297.2749,Vietnam
October 1959,295.96628,Vietnam
November 1959,295.0217,Vietnam
December 1959,293.80356,Vietnam
January 1960,292.9583,Vietnam
February 1960,293.646,Vietnam
March 1960,297.32175,Vietnam
April 1960,297.97278,Vietnam
May 1960,298.51367,Vietnam
June 1960,298.40674,Vietnam
July 1960,298.1212,Vietnam
August 1960,298.28976,Vietnam
September 1960,297.02563,Vietnam
October 1960,295.82843,Vietnam
November 1960,295.1371,Vietnam
December 1960,292.7787,Vietnam
January 1961,292.17456,Vietnam
February 1961,293.8043,Vietnam
March 1961,296.3935,Vietnam
April 1961,297.7465,Vietnam
May 1961,298.08847,Vietnam
June 1961,297.83344,Vietnam
July 1961,298.29553,Vietnam
August 1961,297.9619,Vietnam
September 1961,297.32016,Vietnam
October 1961,295.9649,Vietnam
November 1961,295.0604,Vietnam
December 1961,293.69672,Vietnam
January 1962,291.21228,Vietnam
February 1962,293.14532,Vietnam
March 1962,295.34854,Vietnam
April 1962,297.54666,Vietnam
May 1962,298.96356,Vietnam
June 1962,298.31522,Vietnam
July 1962,298.188,Vietnam
August 1962,297.9607,Vietnam
September 1962,297.11963,Vietnam
October 1962,296.1674,Vietnam
November 1962,294.86752,Vietnam
December 1962,292.9064,Vietnam
January 1963,290.6005,Vietnam
February 1963,292.54266,Vietnam
March 1963,295.17065,Vietnam
April 1963,297.54498,Vietnam
May 1963,299.1249,Vietnam
June 1963,298.41138,Vietnam
July 1963,298.1008,Vietnam
August 1963,297.6751,Vietnam
September 1963,297.58682,Vietnam
October 1963,295.7714,Vietnam
November 1963,295.5348,Vietnam
December 1963,293.087,Vietnam
January 1964,294.0499,Vietnam
February 1964,293.63635,Vietnam
March 1964,296.16345,Vietnam
April 1964,298.7975,Vietnam
May 1964,298.04288,Vietnam
June 1964,298.5952,Vietnam
July 1964,298.59482,Vietnam
August 1964,298.1146,Vietnam
September 1964,297.43066,Vietnam
October 1964,296.38354,Vietnam
November 1964,293.433,Vietnam
December 1964,291.86353,Vietnam
January 1965,291.8751,Vietnam
February 1965,294.7001,Vietnam
March 1965,295.22083,Vietnam
April 1965,298.09464,Vietnam
May 1965,297.9203,Vietnam
June 1965,297.63696,Vietnam
July 1965,298.08597,Vietnam
August 1965,297.96356,Vietnam
September 1965,296.82724,Vietnam
October 1965,296.49496,Vietnam
November 1965,295.17862,Vietnam
December 1965,293.30182,Vietnam
January 1966,293.589,Vietnam
February 1966,295.0057,Vietnam
March 1966,297.23395,Vietnam
April 1966,298.98587,Vietnam
May 1966,297.4948,Vietnam
June 1966,298.38275,Vietnam
July 1966,298.25833,Vietnam
August 1966,297.87256,Vietnam
September 1966,296.64215,Vietnam
October 1966,296.2881,Vietnam
November 1966,294.82437,Vietnam
December 1966,293.6944,Vietnam
January 1967,291.04898,Vietnam
February 1967,292.41922,Vietnam
March 1967,295.8162,Vietnam
April 1967,297.33887,Vietnam
May 1967,299.06662,Vietnam
June 1967,298.9065,Vietnam
July 1967,298.88812,Vietnam
August 1967,298.32123,Vietnam
September 1967,297.11856,Vietnam
October 1967,295.55795,Vietnam
November 1967,294.7435,Vietnam
December 1967,291.89902,Vietnam
January 1968,292.8741,Vietnam
February 1968,291.79028,Vietnam
March 1968,295.89783,Vietnam
April 1968,296.61307,Vietnam
May 1968,298.62183,Vietnam
June 1968,298.67627,Vietnam
July 1968,299.33847,Vietnam
August 1968,298.47284,Vietnam
September 1968,297.42926,Vietnam
October 1968,296.11383,Vietnam
November 1968,295.3291,Vietnam
December 1968,295.05045,Vietnam
January 1969,294.3271,Vietnam
February 1969,294.52368,Vietnam
March 1969,296.77652,Vietnam
April 1969,298.60666,Vietnam
May 1969,300.24796,Vietnam
June 1969,299.08783,Vietnam
July 1969,298.3492,Vietnam
August 1969,298.3007,Vietnam
September 1969,297.15112,Vietnam
October 1969,296.59778,Vietnam
November 1969,293.849,Vietnam
December 1969,292.50455,Vietnam
January 1970,292.4021,Vietnam
February 1970,294.6689,Vietnam
March 1970,296.49026,Vietnam
April 1970,297.94235,Vietnam
May 1970,299.35422,Vietnam
June 1970,298.73203,Vietnam
July 1970,298.81262,Vietnam
August 1970,298.40063,Vietnam
September 1970,297.736,Vietnam
October 1970,296.05124,Vietnam
November 1970,294.36914,Vietnam
December 1970,293.5933,Vietnam
January 1971,291.63586,Vietnam
February 1971,293.25253,Vietnam
March 1971,295.4046,Vietnam
April 1971,298.17264,Vietnam
May 1971,297.94928,Vietnam
June 1971,298.13013,Vietnam
July 1971,297.86673,Vietnam
August 1971,297.62778,Vietnam
September 1971,297.39517,Vietnam
October 1971,295.0817,Vietnam
November 1971,293.34616,Vietnam
December 1971,292.92517,Vietnam
January 1972,292.21515,Vietnam
February 1972,294.1015,Vietnam
March 1972,295.44058,Vietnam
April 1972,296.81274,Vietnam
May 1972,299.16504,Vietnam
June 1972,298.4357,Vietnam
July 1972,298.1392,Vietnam
August 1972,297.78696,Vietnam
September 1972,296.91977,Vietnam
October 1972,296.5839,Vietnam
November 1972,295.1104,Vietnam
December 1972,293.74982,Vietnam
January 1973,293.7373,Vietnam
February 1973,296.2264,Vietnam
March 1973,297.23065,Vietnam
April 1973,299.2481,Vietnam
May 1973,299.09677,Vietnam
June 1973,299.17685,Vietnam
July 1973,298.30545,Vietnam
August 1973,298.02298,Vietnam
September 1973,297.1092,Vietnam
October 1973,295.71063,Vietnam
November 1973,294.1149,Vietnam
December 1973,292.05655,Vietnam
January 1974,292.2037,Vietnam
February 1974,292.96506,Vietnam
March 1974,294.89087,Vietnam
April 1974,297.3638,Vietnam
May 1974,298.23346,Vietnam
June 1974,298.34708,Vietnam
July 1974,298.62393,Vietnam
August 1974,297.82477,Vietnam
September 1974,297.59024,Vietnam
October 1974,295.92322,Vietnam
November 1974,294.6101,Vietnam
December 1974,293.24277,Vietnam
January 1975,292.91064,Vietnam
February 1975,294.43677,Vietnam
March 1975,296.85938,Vietnam
April 1975,298.54468,Vietnam
May 1975,298.31656,Vietnam
June 1975,297.95825,Vietnam
July 1975,298.3494,Vietnam
August 1975,298.06876,Vietnam
September 1975,297.36023,Vietnam
October 1975,295.8259,Vietnam
November 1975,293.74902,Vietnam
December 1975,291.04614,Vietnam
January 1976,291.61105,Vietnam
February 1976,294.32693,Vietnam
March 1976,295.739,Vietnam
April 1976,297.70078,Vietnam
May 1976,297.94608,Vietnam
June 1976,298.17883,Vietnam
July 1976,298.2723,Vietnam
August 1976,297.66653,Vietnam
September 1976,297.3348,Vietnam
October 1976,296.55582,Vietnam
November 1976,293.41818,Vietnam
December 1976,293.4042,Vietnam
January 1977,292.26486,Vietnam
February 1977,292.13437,Vietnam
March 1977,295.55173,Vietnam
April 1977,298.20584,Vietnam
May 1977,299.4277,Vietnam
June 1977,299.6076,Vietnam
July 1977,298.48148,Vietnam
August 1977,298.46524,Vietnam
September 1977,296.9209,Vietnam
October 1977,296.58997,Vietnam
November 1977,294.19037,Vietnam
December 1977,294.27036,Vietnam
January 1978,293.4792,Vietnam
February 1978,294.12808,Vietnam
March 1978,297.2916,Vietnam
April 1978,298.3583,Vietnam
May 1978,298.69604,Vietnam
June 1978,298.55573,Vietnam
July 1978,298.2518,Vietnam
August 1978,297.95874,Vietnam
September 1978,296.8989,Vietnam
October 1978,295.78873,Vietnam
November 1978,294.22507,Vietnam
December 1978,293.71643,Vietnam
January 1979,294.1237,Vietnam
February 1979,295.72723,Vietnam
March 1979,297.54755,Vietnam
April 1979,298.28522,Vietnam
May 1979,298.51508,Vietnam
June 1979,298.25644,Vietnam
July 1979,298.74976,Vietnam
August 1979,298.2848,Vietnam
September 1979,297.6323,Vietnam
October 1979,295.86832,Vietnam
November 1979,294.2865,Vietnam
December 1979,293.41943,Vietnam
January 1980,293.69443,Vietnam
February 1980,294.03867,Vietnam
March 1980,297.5879,Vietnam
April 1980,298.65515,Vietnam
May 1980,298.858,Vietnam
June 1980,298.058,Vietnam
July 1980,298.5879,Vietnam
August 1980,298.1177,Vietnam
September 1980,297.03867,Vietnam
October 1980,296.4229,Vietnam
November 1980,295.366,Vietnam
December 1980,293.2619,Vietnam
January 1981,292.7575,Vietnam
February 1981,295.22302,Vietnam
March 1981,297.55435,Vietnam
April 1981,299.0445,Vietnam
May 1981,298.37747,Vietnam
June 1981,298.08267,Vietnam
July 1981,298.35425,Vietnam
August 1981,298.35342,Vietnam
September 1981,297.70828,Vietnam
October 1981,296.39633,Vietnam
November 1981,294.65988,Vietnam
December 1981,291.92188,Vietnam
January 1982,292.8132,Vietnam
February 1982,294.57697,Vietnam
March 1982,297.14484,Vietnam
April 1982,296.9958,Vietnam
May 1982,298.69354,Vietnam
June 1982,298.45718,Vietnam
July 1982,298.39737,Vietnam
August 1982,298.32986,Vietnam
September 1982,297.12564,Vietnam
October 1982,296.44025,Vietnam
November 1982,295.45844,Vietnam
December 1982,292.55557,Vietnam
January 1983,292.60803,Vietnam
February 1983,294.63968,Vietnam
March 1983,296.56747,Vietnam
April 1983,299.1416,Vietnam
May 1983,299.5389,Vietnam
June 1983,299.04327,Vietnam
July 1983,298.93103,Vietnam
August 1983,298.07495,Vietnam
September 1983,297.8413,Vietnam
October 1983,296.2495,Vietnam
November 1983,293.80927,Vietnam
December 1983,292.38013,Vietnam
January 1984,291.69638,Vietnam
February 1984,293.85263,Vietnam
March 1984,296.45575,Vietnam
April 1984,298.70154,Vietnam
May 1984,297.9897,Vietnam
June 1984,298.23068,Vietnam
July 1984,298.39487,Vietnam
August 1984,297.95493,Vietnam
September 1984,297.09088,Vietnam
October 1984,295.79178,Vietnam
November 1984,294.9835,Vietnam
December 1984,293.07867,Vietnam
January 1985,292.78748,Vietnam
February 1985,295.31693,Vietnam
March 1985,295.4275,Vietnam
April 1985,297.1189,Vietnam
May 1985,298.3397,Vietnam
June 1985,298.5009,Vietnam
July 1985,297.99988,Vietnam
August 1985,298.2543,Vietnam
September 1985,296.96545,Vietnam
October 1985,296.19583,Vietnam
November 1985,295.19052,Vietnam
December 1985,292.8025,Vietnam
January 1986,292.40256,Vietnam
February 1986,293.86273,Vietnam
March 1986,296.2039,Vietnam
April 1986,298.4319,Vietnam
May 1986,298.37915,Vietnam
June 1986,298.72528,Vietnam
July 1986,298.41736,Vietnam
August 1986,297.98804,Vietnam
September 1986,297.1716,Vietnam
October 1986,296.14917,Vietnam
November 1986,294.3005,Vietnam
December 1986,293.35147,Vietnam
January 1987,293.5648,Vietnam
February 1987,294.9066,Vietnam
March 1987,297.86798,Vietnam
April 1987,298.5709,Vietnam
May 1987,299.8436,Vietnam
June 1987,299.06363,Vietnam
July 1987,298.84756,Vietnam
August 1987,298.5291,Vietnam
September 1987,297.52545,Vietnam
October 1987,297.10562,Vietnam
November 1987,295.54092,Vietnam
December 1987,292.1508,Vietnam
January 1988,294.29385,Vietnam
February 1988,295.05426,Vietnam
March 1988,296.74518,Vietnam
April 1988,297.70337,Vietnam
May 1988,299.1978,Vietnam
June 1988,298.8017,Vietnam
July 1988,298.9434,Vietnam
August 1988,298.6527,Vietnam
September 1988,297.65723,Vietnam
October 1988,295.7705,Vietnam
November 1988,294.0732,Vietnam
December 1988,292.81595,Vietnam
January 1989,293.39676,Vietnam
February 1989,293.7483,Vietnam
March 1989,295.16696,Vietnam
April 1989,298.45212,Vietnam
May 1989,298.37198,Vietnam
June 1989,298.47247,Vietnam
July 1989,298.3855,Vietnam
August 1989,298.11554,Vietnam
September 1989,297.61523,Vietnam
October 1989,296.11356,Vietnam
November 1989,294.81076,Vietnam
December 1989,293.54138,Vietnam
January 1990,293.95905,Vietnam
February 1990,295.1461,Vietnam
March 1990,296.39685,Vietnam
April 1990,298.9378,Vietnam
May 1990,298.5248,Vietnam
June 1990,298.52838,Vietnam
July 1990,298.5681,Vietnam
August 1990,298.6962,Vietnam
September 1990,297.86804,Vietnam
October 1990,296.43936,Vietnam
November 1990,295.09488,Vietnam
December 1990,293.801,Vietnam
January 1991,294.40112,Vietnam
February 1991,295.0232,Vietnam
March 1991,297.40894,Vietnam
April 1991,298.36395,Vietnam
May 1991,299.23218,Vietnam
June 1991,298.92685,Vietnam
July 1991,298.58798,Vietnam
August 1991,298.18195,Vietnam
September 1991,297.57907,Vietnam
October 1991,296.03262,Vietnam
November 1991,294.6394,Vietnam
December 1991,294.0849,Vietnam
January 1992,292.35458,Vietnam
February 1992,294.65097,Vietnam
March 1992,297.1411,Vietnam
April 1992,299.05515,Vietnam
May 1992,299.4597,Vietnam
June 1992,298.6918,Vietnam
July 1992,298.1869,Vietnam
August 1992,298.15674,Vietnam
September 1992,297.82983,Vietnam
October 1992,295.42715,Vietnam
November 1992,293.81973,Vietnam
December 1992,294.11612,Vietnam
January 1993,292.52866,Vietnam
February 1993,294.2753,Vietnam
March 1993,296.31653,Vietnam
April 1993,298.5883,Vietnam
May 1993,299.10605,Vietnam
June 1993,299.39978,Vietnam
July 1993,298.9895,Vietnam
August 1993,298.37335,Vietnam
September 1993,297.3166,Vietnam
October 1993,295.70895,Vietnam
November 1993,295.0991,Vietnam
December 1993,292.55832,Vietnam
January 1994,293.68106,Vietnam
February 1994,295.96332,Vietnam
March 1994,295.79156,Vietnam
April 1994,298.91257,Vietnam
May 1994,298.84775,Vietnam
June 1994,298.44287,Vietnam
July 1994,298.322,Vietnam
August 1994,298.34827,Vietnam
September 1994,297.18658,Vietnam
October 1994,295.76685,Vietnam
November 1994,295.3488,Vietnam
December 1994,294.17233,Vietnam
January 1995,293.08435,Vietnam
February 1995,293.96857,Vietnam
March 1995,296.53152,Vietnam
April 1995,299.1306,Vietnam
May 1995,299.13242,Vietnam
June 1995,299.37997,Vietnam
July 1995,298.5525,Vietnam
August 1995,298.32962,Vietnam
September 1995,297.3088,Vietnam
October 1995,296.75592,Vietnam
November 1995,294.44595,Vietnam
December 1995,292.47678,Vietnam
