,-5% population,-0.5K temperature,-5% precipitation,-5% EVI,-5% LWE thickness,-5% discharge,Model,Hotspot
135,0.738107932199044,0.2494055513059389,0.2440705493010802,0.3064161711745877,0.2620347597508027,0.26366305691439507,0.2620347597508029,Iran
136,0.7550556034031423,0.26322016336006643,0.2608807509612402,0.3303807754779451,0.2769133143240603,0.2786717314071776,0.27691331432406047,Iran
137,0.7628452613036674,0.2680931135432887,0.2642656138423861,0.341336196053193,0.2800458777414917,0.2817510934818411,0.28004587774149187,Iran
138,0.7532083800122752,0.2531951099363695,0.25050547661720013,0.3310994746381481,0.2659739083210214,0.2677237523802813,0.2659739083210215,Iran
139,0.7721860364120915,0.2718760102807671,0.2673453810309846,0.34834456048042206,0.2829586150984386,0.28450164838831005,0.2829586150984387,Iran
140,0.7873081612425918,0.27975072764065323,0.2688268257697255,0.358846326436841,0.29197266790692533,0.2935727232017999,0.2919726679069254,Iran
141,0.8054858186085412,0.29587213675427165,0.2722845969758261,0.3615123019057308,0.3068355727295529,0.3094770586100694,0.3068355727295529,Iran
142,0.7898027888010365,0.2782276004295173,0.25519636269571233,0.33305287571397174,0.2892891778925743,0.2920384146139168,0.2892891778925743,Iran
143,0.7718266193950125,0.25759340728182334,0.23573583102805112,0.31418410854371975,0.2668184756807203,0.2692268592223611,0.2668184756807203,Iran
144,0.7499383879682783,0.23419362841403643,0.21483806634160793,0.2982315241880591,0.24289032816185832,0.24493827853891406,0.24289032816185832,Iran
145,0.7358239261176747,0.21403497229436858,0.19619161892500403,0.2822733261736059,0.2241418427958649,0.22611904892328094,0.2241418427958649,Iran
146,0.7498084051402889,0.22188337328117075,0.20829687586174045,0.293822538976589,0.2337094617623841,0.23555479393344692,0.2337094617623841,Iran
147,0.7742467820917146,0.24306666261021184,0.23366838342864327,0.3124161448712728,0.2561692908559545,0.2579011766663442,0.2561692908559545,Iran
148,0.7761933935093608,0.23971670282277502,0.23406141552536258,0.30939906146018453,0.2535303650058405,0.25584911588891623,0.2535303650058405,Iran
149,0.7770208219698889,0.23703757618527965,0.2343539369359646,0.306890911810367,0.2514903978734685,0.25387621610788225,0.2514903978734685,Iran
150,0.8101768794496877,0.26568225592884814,0.26270781695150525,0.33529549921920265,0.2801142290473572,0.28283805046876825,0.2801142290473572,Iran
151,0.8414155046658831,0.29237381991839906,0.2864331595072278,0.36447995710707015,0.30474968870541247,0.3066768209765519,0.30474968870541247,Iran
152,0.8244401063825457,0.2757535472421641,0.26976204180597824,0.3458346127575956,0.28633510504342086,0.28742893053775054,0.28633510504342086,Iran
153,0.7592929862274067,0.20723510403725684,0.20373514778672153,0.2685737548221832,0.21853974704103,0.21989572027914892,0.21853974704103,Iran
154,0.7428520835422886,0.1887820243999064,0.18128536724611485,0.239889856217554,0.1992509278548356,0.2009042056292752,0.1992509278548356,Iran
155,0.7677255560815919,0.2112648874572409,0.20014680554913794,0.25570511104568244,0.22111872037305194,0.22320274918979632,0.22111872037305194,Iran
156,0.7277339174064064,0.1677839210728716,0.15757728476787136,0.20683202740104534,0.1768633876816371,0.17930564245390132,0.1768633876816371,Iran
157,0.6752358663554742,0.11243748017983984,0.10481664533581839,0.15134924987590223,0.1209966471720848,0.12408367238157007,0.1209966471720848,Iran
158,0.6491555737151646,0.08297334451120583,0.07595952962701175,0.12177739639879767,0.09112142951050639,0.09471787949738625,0.09112142951050639,Iran
159,0.6708759568178108,0.10005466184578529,0.09530213059240283,0.1382344163282731,0.10908791341708393,0.11208322942076775,0.10908791341708393,Iran
160,0.7238509378833431,0.14801779630183295,0.14538501843059626,0.1835642157516046,0.1575858312068122,0.1605268255617316,0.1575858312068122,Iran
161,0.7666905276899741,0.18657492844134552,0.18599109416592283,0.22733037770452214,0.19764372931764443,0.20057767001035945,0.19764372931764443,Iran
162,0.8006859874017332,0.21378792646268768,0.21528538583440293,0.2620054041022221,0.22641909821011305,0.22895767247395493,0.22641909821011305,Iran
163,0.8371406178382135,0.24912127701216874,0.2506156132429198,0.3035216479978912,0.2602605585586914,0.2623937809493309,0.2602605585586914,Iran
164,0.8746479536015983,0.2792182921739539,0.27824364437522925,0.3407110631390248,0.2911697941375805,0.29280748697572717,0.2911697941375805,Iran
165,0.8913391508533715,0.29254616645786424,0.28675142271324766,0.3567605330158272,0.30415907393712927,0.305209518758953,0.30415907393712927,Iran
166,0.9118213142262384,0.3137320235538441,0.29703016665525583,0.37054320699704396,0.3239831344034324,0.32443049370908805,0.3239831344034324,Iran
167,0.8672886916660305,0.2674529570554097,0.24939602815020948,0.3156111484648977,0.2774193971478755,0.2775707759476215,0.2774193971478755,Iran
168,0.8321563342023801,0.22807601710801906,0.21009567994974576,0.2694431259126733,0.23765997003851635,0.23802741355808776,0.23765997003851635,Iran
169,0.8285354462732312,0.2213973962402113,0.20220221093623109,0.259343791980445,0.23189445037543244,0.2325831086847588,0.23189445037543244,Iran
170,0.8296751897132908,0.21786276249478775,0.1961376449448325,0.25427600664834776,0.22907301388005327,0.22951423763142773,0.22907301388005327,Iran
171,0.8428271707952467,0.22518345937210593,0.20585520605223986,0.27363683862040833,0.23682858380355354,0.23689951369179701,0.23682858380355354,Iran
172,0.8578273912567466,0.2348521826979654,0.2207515854111413,0.2964851805747661,0.24680959159950688,0.24683414111904725,0.24680959159950688,Iran
173,0.8447499601524088,0.2181572743152201,0.2097262241574952,0.28980600125359424,0.23127770163664,0.23122315516358938,0.23127770163664,Iran
174,0.8410976723789947,0.21268032033754364,0.2079959342143268,0.2920319904350546,0.2264417557396058,0.2265384478448904,0.2264417557396058,Iran
175,0.8314072802173818,0.1994666017500611,0.1974318355832066,0.2829334874420969,0.2135311778043554,0.21359750665173122,0.2135311778043554,Iran
176,0.7776271669097923,0.15472698609388347,0.15351415962719422,0.23591512929644265,0.16817255444716633,0.16899677130888768,0.16817255444716633,Iran
177,0.7657264583888852,0.14864434604143492,0.14752527044009253,0.22736590487855157,0.16279108998154518,0.1635662553212029,0.16279108998154518,Iran
178,0.7625797636870677,0.14572960998106,0.14242637601296215,0.21904808207427354,0.15848055448308146,0.15991731741387516,0.15848055448308146,Iran
179,0.7433204616564543,0.1477576237330336,0.14648266726244993,0.2170033917298509,0.16099797591414813,0.16244494731203465,0.16099797591414813,Iran
180,0.7881233083672192,0.2176077916270892,0.21527446752199797,0.27333471539740534,0.22861781457106148,0.23035773210821123,0.22861781457106148,Iran
181,0.7872511756350304,0.23134557082540635,0.22883654609945075,0.27903885503443404,0.24142146358065703,0.24262465894740493,0.24142146358065703,Iran
182,0.7503860879139228,0.21547044011052563,0.21424420957570156,0.2606723265372189,0.22649897630511534,0.22741238129329705,0.22649897630511534,Iran
183,0.7031830815784467,0.18679489745570443,0.18617247438307927,0.2414428810571373,0.19699859669892716,0.19836281448888227,0.19699859669892716,Iran
184,0.6801573638775595,0.17716173685163428,0.17878706076981804,0.24391770997993845,0.18831159283840543,0.18961415484694905,0.18831159283840543,Iran
185,0.6401635984250715,0.15677511975359876,0.1606550743210069,0.2327949660598353,0.16918815589612618,0.17003953249124495,0.16918815589612618,Iran
186,0.5985100720230194,0.13215898524338296,0.13670992546362232,0.21500572993601336,0.1455284148936627,0.14614121615564468,0.1455284148936627,Iran
187,0.5564044823412568,0.10636412881774171,0.11136996958534622,0.19265748379733844,0.12059438145282499,0.12110698233023037,0.12059438145282499,Iran
188,0.5036650494689145,0.0691984352933844,0.07542867918928385,0.1580155034561444,0.08411386084698616,0.08491297589553842,0.08411386084698616,Iran
189,0.445762841295355,0.02050490679516468,0.02608000235822136,0.10320297329120585,0.03404521842733364,0.03524504380376787,0.03404521842733364,Iran
190,0.3881740623120245,-0.026571107194472934,-0.02225163917875258,0.043066911821786,-0.014364108970972608,-0.013063336989506166,-0.014364108970972608,Iran
191,0.3851482529366863,-0.014994493947414584,-0.01420779886389614,0.04324003585605627,-0.0037646466872308677,-0.002354468134472338,-0.0037646466872308677,Iran
192,0.3584207444921196,-0.028245645258619737,-0.029610194910757164,0.02073527766582882,-0.01888114753927765,-0.017054522084985667,-0.01888114753927765,Iran
193,0.35425920767211666,-0.02027596722544018,-0.024945039411116542,0.021676506535914568,-0.012685805849359015,-0.01094071595060521,-0.012685805849359015,Iran
194,0.37515000884593946,0.011738033934634788,0.007679634405228246,0.07095789401857998,0.020989476361865024,0.023243976926158223,0.020989476361865024,Iran
195,0.4053120914341776,0.051015275540158854,0.04570851967509289,0.11773653777955849,0.059313559323252406,0.06091039909784756,0.059313559323252406,Iran
196,0.3981867996702644,0.05122595096903064,0.04816597694071307,0.12935577806825005,0.0612223185448723,0.06268546374797807,0.0612223185448723,Iran
197,0.40065393633248464,0.06159748335697135,0.0593043963336392,0.1380195907628342,0.07129308298452064,0.07270450747317411,0.07129308298452064,Iran
198,0.4042348911873962,0.06922700672876449,0.069037084286285,0.1441580947256373,0.0800003627513798,0.08139489796226859,0.0800003627513798,Iran
199,0.4294510604649495,0.09774043161175615,0.09832230465248645,0.1754799146098916,0.10956192166487434,0.11088526327425613,0.10956192166487434,Iran
