,+10% population,1K temperature,+10% precipitation,+10% EVI,+10% LWE thickness,+10% discharge,Model,Hotspot
132,-0.037579446368308296,0.2903839680929592,0.32028349011624935,0.2389797982505398,0.2700835248578072,0.2685759012487193,0.27008352485780585,Iran
133,-0.04038324074462634,0.2861404517307252,0.31802820968435713,0.23208047157069095,0.2631435350989,0.2608284262955529,0.26314353509889893,Iran
134,-0.0257507889211884,0.29561829425920866,0.32220672285145685,0.22407575516782988,0.27299687637749903,0.2704582842432083,0.2729968763774982,Iran
135,-0.03218141410763528,0.28664522751774635,0.30466062029617763,0.2063872287048366,0.2620347597508036,0.2593926709596423,0.2620347597508029,Iran
136,-0.015233742903539536,0.30173310574314494,0.31359162256045836,0.22111258971285666,0.276913314324061,0.2742217431118393,0.27691331432406047,Iran
137,-0.007444085003016271,0.3065998634677581,0.3125239396289359,0.2285245612480089,0.2800458777414923,0.27764888631880896,0.28004587774149187,Iran
138,-0.017080966294410138,0.29137763492157387,0.2951246226261839,0.21490459122078054,0.2659739083210219,0.2632997540442528,0.2659739083210215,Iran
139,0.0018966901054048614,0.309730006400654,0.30950136509027243,0.22859468060299926,0.282958615098439,0.28009654412182466,0.2829586150984387,Iran
140,0.017018814935904184,0.3178992653951278,0.3266450759863068,0.24154482993015064,0.2919726679069256,0.28924758904864,0.2919726679069254,Iran
141,0.03519647230185292,0.33234010028834254,0.3502026970957077,0.25563076378704075,0.30683557272955314,0.3034414929445835,0.3068355727295529,Iran
142,0.019513442494347687,0.3164544163526434,0.3303704252910798,0.2449334625723928,0.28928917789257447,0.2858112606921599,0.2892891778925743,Iran
143,0.001537273088323153,0.2902172644705717,0.30529194672602156,0.22485967325670753,0.2668184756807204,0.2625091568291803,0.2668184756807203,Iran
144,-0.020350958338411516,0.26856258293232566,0.28169464096417723,0.19994821095064297,0.2428903281618584,0.23872383759890164,0.24289032816185832,Iran
145,-0.034465420189015376,0.24895032912465703,0.2682432308502396,0.17035512526564428,0.22414184279586497,0.22053282357121773,0.2241418427958649,Iran
146,-0.020480941166401267,0.25885051719230606,0.2774781083388968,0.16987173827504426,0.23370946176238416,0.2303379260358298,0.2337094617623841,Iran
147,0.003957435785024138,0.28165685451973665,0.29410186586201226,0.1815546672031205,0.2561692908559546,0.2528306123018688,0.2561692908559545,Iran
148,0.005904047202670161,0.2801668314674003,0.2858469615718971,0.17466775978859359,0.25353036500584053,0.2499497045092085,0.2535303650058405,Iran
149,0.006731475663198039,0.2772248520018006,0.28062473297584256,0.16993891723516663,0.25149039787346855,0.24805594082792748,0.2514903978734685,Iran
150,0.039887533142996805,0.30415490589917366,0.30857445898547226,0.196939881250975,0.2801142290473572,0.27683156607705595,0.2801142290473572,Iran
