-10% population,-1K temperature,-10% precipitation,-10% EVI,-10% LWE thickness,-10% discharge,Model,Hotspot
0.4564838874311208,0.3480838640235615,0.17515833721250984,0.42221355655651127,0.35480836646532654,0.3548976797916005,0.35480863611159763,USHighPlain
0.40117885631228756,0.2920141294997757,0.13071683620040986,0.367663594207864,0.29866590448731367,0.29848575746277506,0.29866614526909585,USHighPlain
0.36052409524219975,0.2512693886444468,0.09802139157679246,0.32357420362534817,0.25768197611514365,0.2577864708464981,0.257682191122258,USHighPlain
0.4061434305193983,0.2954660730141305,0.14863447319493273,0.3649076079222424,0.3021701397774019,0.302511568685101,0.3021703317689173,USHighPlain
0.4961739920284196,0.3843387836319412,0.2453687974266543,0.4545698199597106,0.39139992686093716,0.391697554238994,0.39140009830057565,USHighPlain
0.5106000272726413,0.3971176848322169,0.2652300550469837,0.4703901440628244,0.40453530449392916,0.4047501596969575,0.40453545758168197,USHighPlain
0.47232260200951237,0.3581415955039722,0.2321067489713453,0.4306564234637005,0.3651053810391711,0.3655453444786225,0.3651055177395297,USHighPlain
0.49683537251816734,0.3825014386254644,0.2622734359353287,0.45433973652639725,0.3890599710512759,0.38970094584582315,0.38906009311844114,USHighPlain
0.5524432458743875,0.4364393297771292,0.30962102472314945,0.5097642945276881,0.4432275194541586,0.44380263209214577,0.443227628454552,USHighPlain
0.5698433977354316,0.45385717392398206,0.3019059394214374,0.5304046377710685,0.45996945724188043,0.4612770669495807,0.45996955457424415,USHighPlain
0.4973010348082414,0.3806414911153596,0.2253399823248735,0.45591762033647076,0.3864207191266268,0.3887266580054029,0.38642080603997403,USHighPlain
0.3874130609159588,0.269857543221105,0.13094572032682028,0.3465505320470084,0.2753201331356826,0.27785806120218426,0.27532021074532487,USHighPlain
0.3002044010322967,0.18195978204696628,0.05697905613728782,0.25332959915137354,0.18744728626983598,0.18986439153055146,0.18744735557169534,USHighPlain
0.2353042424665801,0.11622152246419992,-0.0008444273263805702,0.1809955288620254,0.12143076394729624,0.12398972578316314,0.12143082583068576,USHighPlain
0.19226464539851063,0.07105407980499845,-0.04014209298688409,0.13005963958189937,0.07687102995240647,0.07966317589473626,0.07687108521144181,USHighPlain
